time	232Th	228Ra	228Ac	228Th	224Ra	220Rn	216Po	212Pb	212Bi	212Po	208Tl	208Pb	
7.33e+06	1	1.12993e-11	1.37985e-15	1.53929e-13	7.13602e-16	1.25472e-19	3.27344e-22	8.66166e-17	8.12433e-18	4.3843e-28	1.51328e-19	3.44627e-15	
7.34e+06	1	1.13145e-11	1.38171e-15	1.54343e-13	7.15645e-16	1.25831e-19	3.28281e-22	8.68643e-17	8.1477e-18	4.39676e-28	1.51757e-19	3.46141e-15	
7.35e+06	1	1.13297e-11	1.38358e-15	1.54758e-13	7.17691e-16	1.26191e-19	3.29219e-22	8.71124e-17	8.17111e-18	4.40925e-28	1.52187e-19	3.4766e-15	
7.36e+06	1	1.13449e-11	1.38544e-15	1.55174e-13	7.1974e-16	1.26551e-19	3.30159e-22	8.73609e-17	8.19454e-18	4.42174e-28	1.52617e-19	3.49182e-15	
7.37e+06	1	1.13601e-11	1.38731e-15	1.5559e-13	7.21792e-16	1.26912e-19	3.311e-22	8.76097e-17	8.21801e-18	4.43426e-28	1.53048e-19	3.5071e-15	
7.38e+06	1	1.13753e-11	1.38917e-15	1.56006e-13	7.23846e-16	1.27273e-19	3.32042e-22	8.78588e-17	8.24151e-18	4.44679e-28	1.5348e-19	3.52241e-15	
7.39e+06	1	1.13905e-11	1.39104e-15	1.56423e-13	7.25904e-16	1.27635e-19	3.32985e-22	8.81083e-17	8.26505e-18	4.45934e-28	1.53912e-19	3.53777e-15	
7.4e+06	1	1.14057e-11	1.3929e-15	1.56841e-13	7.27964e-16	1.27997e-19	3.3393e-22	8.83581e-17	8.28861e-18	4.47191e-28	1.54345e-19	3.55318e-15	
7.41e+06	1	1.14209e-11	1.39476e-15	1.57259e-13	7.30027e-16	1.2836e-19	3.34876e-22	8.86082e-17	8.31221e-18	4.4845e-28	1.54779e-19	3.56863e-15	
7.42e+06	1	1.14361e-11	1.39663e-15	1.57678e-13	7.32093e-16	1.28723e-19	3.35824e-22	8.88587e-17	8.33585e-18	4.4971e-28	1.55213e-19	3.58412e-15	
7.43e+06	1	1.14513e-11	1.39849e-15	1.58097e-13	7.34161e-16	1.29087e-19	3.36772e-22	8.91096e-17	8.35951e-18	4.50972e-28	1.55647e-19	3.59966e-15	
7.44e+06	1	1.14665e-11	1.40036e-15	1.58517e-13	7.36233e-16	1.29451e-19	3.37722e-22	8.93607e-17	8.38321e-18	4.52235e-28	1.56082e-19	3.61525e-15	
7.45e+06	1	1.14816e-11	1.40222e-15	1.58937e-13	7.38307e-16	1.29816e-19	3.38674e-22	8.96123e-17	8.40694e-18	4.535e-28	1.56518e-19	3.63088e-15	
7.46e+06	1	1.14968e-11	1.40408e-15	1.59358e-13	7.40384e-16	1.30181e-19	3.39626e-22	8.98641e-17	8.4307e-18	4.54767e-28	1.56955e-19	3.64655e-15	
7.47e+06	1	1.1512e-11	1.40595e-15	1.5978e-13	7.42464e-16	1.30547e-19	3.4058e-22	9.01163e-17	8.45449e-18	4.56036e-28	1.57392e-19	3.66227e-15	
7.48e+06	1	1.15272e-11	1.40781e-15	1.60202e-13	7.44547e-16	1.30913e-19	3.41535e-22	9.03689e-17	8.47832e-18	4.57307e-28	1.57829e-19	3.67803e-15	
7.49e+06	1	1.15424e-11	1.40967e-15	1.60624e-13	7.46633e-16	1.3128e-19	3.42492e-22	9.06218e-17	8.50218e-18	4.58579e-28	1.58267e-19	3.69384e-15	
7.5e+06	1	1.15576e-11	1.41154e-15	1.61047e-13	7.48721e-16	1.31647e-19	3.4345e-22	9.0875e-17	8.52607e-18	4.59853e-28	1.58706e-19	3.70969e-15	
7.51e+06	1	1.15728e-11	1.4134e-15	1.61471e-13	7.50812e-16	1.32015e-19	3.44409e-22	9.11286e-17	8.54999e-18	4.61128e-28	1.59145e-19	3.72559e-15	
7.52e+06	1	1.1588e-11	1.41526e-15	1.61895e-13	7.52907e-16	1.32383e-19	3.45369e-22	9.13825e-17	8.57395e-18	4.62405e-28	1.59585e-19	3.74153e-15	
7.53e+06	1	1.16032e-11	1.41713e-15	1.62319e-13	7.55003e-16	1.32752e-19	3.46331e-22	9.16368e-17	8.59794e-18	4.63684e-28	1.60026e-19	3.75752e-15	
7.54e+06	1	1.16184e-11	1.41899e-15	1.62745e-13	7.57103e-16	1.33121e-19	3.47294e-22	9.18914e-17	8.62196e-18	4.64965e-28	1.60467e-19	3.77355e-15	
7.55e+06	1	1.16335e-11	1.42085e-15	1.6317e-13	7.59206e-16	1.33491e-19	3.48258e-22	9.21463e-17	8.64601e-18	4.66247e-28	1.60908e-19	3.78963e-15	
7.56e+06	1	1.16487e-11	1.42271e-15	1.63596e-13	7.61311e-16	1.33861e-19	3.49224e-22	9.24016e-17	8.6701e-18	4.67531e-28	1.61351e-19	3.80576e-15	
7.57e+06	1	1.16639e-11	1.42458e-15	1.64023e-13	7.63419e-16	1.34231e-19	3.50191e-22	9.26572e-17	8.69422e-18	4.68817e-28	1.61793e-19	3.82193e-15	
7.58e+06	1	1.16791e-11	1.42644e-15	1.6445e-13	7.6553e-16	1.34603e-19	3.51159e-22	9.29132e-17	8.71837e-18	4.70105e-28	1.62237e-19	3.83814e-15	
7.59e+06	1	1.16943e-11	1.4283e-15	1.64878e-13	7.67644e-16	1.34974e-19	3.52128e-22	9.31695e-17	8.74255e-18	4.71394e-28	1.62681e-19	3.8544e-15	
7.6e+06	1	1.17095e-11	1.43016e-15	1.65307e-13	7.69761e-16	1.35346e-19	3.53099e-22	9.34262e-17	8.76677e-18	4.72685e-28	1.63125e-19	3.87071e-15	
7.61e+06	1	1.17246e-11	1.43203e-15	1.65736e-13	7.7188e-16	1.35719e-19	3.54071e-22	9.36831e-17	8.79102e-18	4.73977e-28	1.63571e-19	3.88706e-15	
7.62e+06	1	1.17398e-11	1.43389e-15	1.66165e-13	7.74003e-16	1.36092e-19	3.55044e-22	9.39405e-17	8.8153e-18	4.75272e-28	1.64016e-19	3.90346e-15	
7.63e+06	1	1.1755e-11	1.43575e-15	1.66595e-13	7.76128e-16	1.36466e-19	3.56019e-22	9.41982e-17	8.83961e-18	4.76568e-28	1.64463e-19	3.9199e-15	
7.64e+06	1	1.17702e-11	1.43761e-15	1.67025e-13	7.78256e-16	1.3684e-19	3.56995e-22	9.44562e-17	8.86396e-18	4.77865e-28	1.6491e-19	3.93639e-15	
7.65e+06	1	1.17854e-11	1.43948e-15	1.67456e-13	7.80386e-16	1.37215e-19	3.57972e-22	9.47145e-17	8.88833e-18	4.79165e-28	1.65357e-19	3.95293e-15	
7.66e+06	1	1.18006e-11	1.44134e-15	1.67888e-13	7.8252e-16	1.3759e-19	3.5895e-22	9.49732e-17	8.91274e-18	4.80466e-28	1.65805e-19	3.96951e-15	
7.67e+06	1	1.18157e-11	1.4432e-15	1.6832e-13	7.84656e-16	1.37965e-19	3.5993e-22	9.52323e-17	8.93719e-18	4.81769e-28	1.66254e-19	3.98614e-15	
7.68e+06	1	1.18309e-11	1.44506e-15	1.68753e-13	7.86796e-16	1.38342e-19	3.60911e-22	9.54916e-17	8.96166e-18	4.83073e-28	1.66703e-19	4.00281e-15	
7.69e+06	1	1.18461e-11	1.44692e-15	1.69186e-13	7.88938e-16	1.38718e-19	3.61894e-22	9.57514e-17	8.98617e-18	4.8438e-28	1.67153e-19	4.01953e-15	
7.7e+06	1	1.18613e-11	1.44879e-15	1.6962e-13	7.91082e-16	1.39095e-19	3.62877e-22	9.60114e-17	9.01071e-18	4.85688e-28	1.67604e-19	4.0363e-15	
7.71e+06	1	1.18764e-11	1.45065e-15	1.70054e-13	7.9323e-16	1.39473e-19	3.63862e-22	9.62718e-17	9.03528e-18	4.86997e-28	1.68055e-19	4.05311e-15	
7.72e+06	1	1.18916e-11	1.45251e-15	1.70489e-13	7.95381e-16	1.39851e-19	3.64848e-22	9.65326e-17	9.05988e-18	4.88309e-28	1.68506e-19	4.06997e-15	
7.73e+06	1	1.19068e-11	1.45437e-15	1.70924e-13	7.97534e-16	1.4023e-19	3.65836e-22	9.67937e-17	9.08452e-18	4.89622e-28	1.68958e-19	4.08687e-15	
7.74e+06	1	1.1922e-11	1.45623e-15	1.7136e-13	7.9969e-16	1.40609e-19	3.66825e-22	9.70551e-17	9.10919e-18	4.90936e-28	1.69411e-19	4.10383e-15	
7.75e+06	1	1.19372e-11	1.45809e-15	1.71796e-13	8.01849e-16	1.40988e-19	3.67815e-22	9.73169e-17	9.13389e-18	4.92253e-28	1.69865e-19	4.12082e-15	
7.76e+06	1	1.19523e-11	1.45996e-15	1.72233e-13	8.0401e-16	1.41368e-19	3.68806e-22	9.7579e-17	9.15862e-18	4.93571e-28	1.70319e-19	4.13787e-15	
7.77e+06	1	1.19675e-11	1.46182e-15	1.7267e-13	8.06175e-16	1.41749e-19	3.69799e-22	9.78414e-17	9.18339e-18	4.94891e-28	1.70773e-19	4.15496e-15	
7.78e+06	1	1.19827e-11	1.46368e-15	1.73108e-13	8.08342e-16	1.4213e-19	3.70793e-22	9.81042e-17	9.20819e-18	4.96213e-28	1.71228e-19	4.1721e-15	
7.79e+06	1	1.19978e-11	1.46554e-15	1.73547e-13	8.10512e-16	1.42512e-19	3.71788e-22	9.83673e-17	9.23302e-18	4.97536e-28	1.71684e-19	4.18928e-15	
7.8e+06	1	1.2013e-11	1.4674e-15	1.73986e-13	8.12685e-16	1.42894e-19	3.72785e-22	9.86308e-17	9.25788e-18	4.98861e-28	1.7214e-19	4.20652e-15	
7.81e+06	1	1.20282e-11	1.46926e-15	1.74425e-13	8.14861e-16	1.43276e-19	3.73782e-22	9.88946e-17	9.28278e-18	5.00187e-28	1.72597e-19	4.2238e-15	
7.82e+06	1	1.20434e-11	1.47112e-15	1.74865e-13	8.1704e-16	1.43659e-19	3.74781e-22	9.91587e-17	9.3077e-18	5.01516e-28	1.73055e-19	4.24112e-15	
7.83e+06	1	1.20585e-11	1.47298e-15	1.75306e-13	8.19221e-16	1.44043e-19	3.75782e-22	9.94232e-17	9.33266e-18	5.02846e-28	1.73513e-19	4.25849e-15	
7.84e+06	1	1.20737e-11	1.47484e-15	1.75747e-13	8.21405e-16	1.44427e-19	3.76784e-22	9.96881e-17	9.35766e-18	5.04178e-28	1.73971e-19	4.27591e-15	
7.85e+06	1	1.20889e-11	1.47671e-15	1.76189e-13	8.23592e-16	1.44811e-19	3.77787e-22	9.99532e-17	9.38268e-18	5.05511e-28	1.7443e-19	4.29338e-15	
7.86e+06	1	1.2104e-11	1.47857e-15	1.76631e-13	8.25782e-16	1.45196e-19	3.78791e-22	1.00219e-16	9.40774e-18	5.06846e-28	1.7489e-19	4.3109e-15	
7.87e+06	1	1.21192e-11	1.48043e-15	1.77074e-13	8.27975e-16	1.45582e-19	3.79796e-22	1.00485e-16	9.43283e-18	5.08183e-28	1.75351e-19	4.32846e-15	
7.88e+06	1	1.21344e-11	1.48229e-15	1.77517e-13	8.3017e-16	1.45968e-19	3.80803e-22	1.00751e-16	9.45795e-18	5.09522e-28	1.75812e-19	4.34607e-15	
7.89e+06	1	1.21495e-11	1.48415e-15	1.77961e-13	8.32368e-16	1.46355e-19	3.81811e-22	1.01017e-16	9.4831e-18	5.10862e-28	1.76273e-19	4.36372e-15	
7.9e+06	1	1.21647e-11	1.48601e-15	1.78405e-13	8.34569e-16	1.46742e-19	3.82821e-22	1.01284e-16	9.50829e-18	5.12204e-28	1.76735e-19	4.38143e-15	
7.91e+06	1	1.21799e-11	1.48787e-15	1.7885e-13	8.36773e-16	1.47129e-19	3.83831e-22	1.01551e-16	9.5335e-18	5.13548e-28	1.77198e-19	4.39918e-15	
7.92e+06	1	1.2195e-11	1.48973e-15	1.79296e-13	8.3898e-16	1.47517e-19	3.84843e-22	1.01819e-16	9.55875e-18	5.14893e-28	1.77661e-19	4.41698e-15	
7.93e+06	1	1.22102e-11	1.49159e-15	1.79741e-13	8.41189e-16	1.47905e-19	3.85857e-22	1.02087e-16	9.58404e-18	5.1624e-28	1.78125e-19	4.43483e-15	
7.94e+06	1	1.22254e-11	1.49345e-15	1.80188e-13	8.43402e-16	1.48294e-19	3.86871e-22	1.02355e-16	9.60935e-18	5.17589e-28	1.7859e-19	4.45272e-15	
7.95e+06	1	1.22405e-11	1.49531e-15	1.80635e-13	8.45617e-16	1.48684e-19	3.87887e-22	1.02624e-16	9.6347e-18	5.18939e-28	1.79055e-19	4.47066e-15	
7.96e+06	1	1.22557e-11	1.49717e-15	1.81082e-13	8.47834e-16	1.49074e-19	3.88904e-22	1.02893e-16	9.66008e-18	5.20291e-28	1.7952e-19	4.48865e-15	
7.97e+06	1	1.22709e-11	1.49903e-15	1.8153e-13	8.50055e-16	1.49464e-19	3.89923e-22	1.03162e-16	9.68549e-18	5.21645e-28	1.79987e-19	4.50669e-15	
7.98e+06	1	1.2286e-11	1.50089e-15	1.81979e-13	8.52279e-16	1.49855e-19	3.90942e-22	1.03431e-16	9.71093e-18	5.23001e-28	1.80453e-19	4.52478e-15	
7.99e+06	1	1.23012e-11	1.50275e-15	1.82428e-13	8.54505e-16	1.50247e-19	3.91963e-22	1.03701e-16	9.73641e-18	5.24358e-28	1.80921e-19	4.54291e-15	
8e+06	1	1.23163e-11	1.50461e-15	1.82878e-13	8.56734e-16	1.50639e-19	3.92986e-22	1.03972e-16	9.76191e-18	5.25717e-28	1.81389e-19	4.5611e-15	
8.01e+06	1	1.23315e-11	1.50647e-15	1.83328e-13	8.58966e-16	1.51031e-19	3.94009e-22	1.04242e-16	9.78745e-18	5.27078e-28	1.81857e-19	4.57933e-15	
8.02e+06	1	1.23467e-11	1.50833e-15	1.83779e-13	8.612e-16	1.51424e-19	3.95034e-22	1.04513e-16	9.81303e-18	5.2844e-28	1.82326e-19	4.5976e-15	
8.03e+06	1	1.23618e-11	1.51019e-15	1.8423e-13	8.63438e-16	1.51817e-19	3.9606e-22	1.04784e-16	9.83863e-18	5.29804e-28	1.82796e-19	4.61593e-15	
8.04e+06	1	1.2377e-11	1.51205e-15	1.84682e-13	8.65678e-16	1.52211e-19	3.97087e-22	1.05056e-16	9.86427e-18	5.3117e-28	1.83266e-19	4.63431e-15	
8.05e+06	1	1.23921e-11	1.51391e-15	1.85134e-13	8.67921e-16	1.52606e-19	3.98116e-22	1.05328e-16	9.88994e-18	5.32537e-28	1.83737e-19	4.65273e-15	
8.06e+06	1	1.24073e-11	1.51577e-15	1.85587e-13	8.70167e-16	1.53001e-19	3.99146e-22	1.056e-16	9.91564e-18	5.33906e-28	1.84209e-19	4.6712e-15	
8.07e+06	1	1.24224e-11	1.51762e-15	1.8604e-13	8.72416e-16	1.53396e-19	4.00177e-22	1.05873e-16	9.94137e-18	5.35277e-28	1.84681e-19	4.68972e-15	
8.08e+06	1	1.24376e-11	1.51948e-15	1.86494e-13	8.74667e-16	1.53792e-19	4.0121e-22	1.06146e-16	9.96714e-18	5.3665e-28	1.85153e-19	4.70829e-15	
8.09e+06	1	1.24528e-11	1.52134e-15	1.86949e-13	8.76921e-16	1.54188e-19	4.02244e-22	1.06419e-16	9.99293e-18	5.38024e-28	1.85627e-19	4.72691e-15	
8.1e+06	1	1.24679e-11	1.5232e-15	1.87403e-13	8.79178e-16	1.54585e-19	4.03279e-22	1.06693e-16	1.00188e-17	5.394e-28	1.861e-19	4.74558e-15	
8.11e+06	1	1.24831e-11	1.52506e-15	1.87859e-13	8.81438e-16	1.54982e-19	4.04315e-22	1.06967e-16	1.00446e-17	5.40777e-28	1.86575e-19	4.76429e-15	
8.12e+06	1	1.24982e-11	1.52692e-15	1.88315e-13	8.83701e-16	1.5538e-19	4.05353e-22	1.07241e-16	1.00705e-17	5.42156e-28	1.8705e-19	4.78306e-15	
8.13e+06	1	1.25134e-11	1.52878e-15	1.88772e-13	8.85966e-16	1.55779e-19	4.06392e-22	1.07516e-16	1.00964e-17	5.43537e-28	1.87525e-19	4.80187e-15	
8.14e+06	1	1.25285e-11	1.53064e-15	1.89229e-13	8.88235e-16	1.56177e-19	4.07432e-22	1.07791e-16	1.01224e-17	5.4492e-28	1.88001e-19	4.82073e-15	
8.15e+06	1	1.25437e-11	1.5325e-15	1.89686e-13	8.90506e-16	1.56577e-19	4.08474e-22	1.08066e-16	1.01484e-17	5.46304e-28	1.88478e-19	4.83964e-15	
8.16e+06	1	1.25588e-11	1.53435e-15	1.90144e-13	8.9278e-16	1.56976e-19	4.09516e-22	1.08342e-16	1.01744e-17	5.4769e-28	1.88955e-19	4.8586e-15	
8.17e+06	1	1.2574e-11	1.53621e-15	1.90603e-13	8.95056e-16	1.57377e-19	4.1056e-22	1.08618e-16	1.02005e-17	5.49078e-28	1.89433e-19	4.87761e-15	
8.18e+06	1	1.25891e-11	1.53807e-15	1.91062e-13	8.97336e-16	1.57778e-19	4.11606e-22	1.08894e-16	1.02266e-17	5.50468e-28	1.89912e-19	4.89667e-15	
8.19e+06	1	1.26043e-11	1.53993e-15	1.91522e-13	8.99618e-16	1.58179e-19	4.12652e-22	1.09171e-16	1.02527e-17	5.51859e-28	1.90391e-19	4.91578e-15	
8.2e+06	1	1.26194e-11	1.54179e-15	1.91982e-13	9.01903e-16	1.58581e-19	4.137e-22	1.09448e-16	1.02788e-17	5.53251e-28	1.9087e-19	4.93494e-15	
8.21e+06	1	1.26346e-11	1.54365e-15	1.92443e-13	9.04191e-16	1.58983e-19	4.14749e-22	1.09725e-16	1.0305e-17	5.54646e-28	1.9135e-19	4.95414e-15	
8.22e+06	1	1.26497e-11	1.5455e-15	1.92904e-13	9.06481e-16	1.59386e-19	4.158e-22	1.10003e-16	1.03312e-17	5.56042e-28	1.91831e-19	4.9734e-15	
8.23e+06	1	1.26649e-11	1.54736e-15	1.93366e-13	9.08775e-16	1.59789e-19	4.16852e-22	1.10281e-16	1.03575e-17	5.5744e-28	1.92313e-19	4.99271e-15	
8.24e+06	1	1.268e-11	1.54922e-15	1.93828e-13	9.11071e-16	1.60193e-19	4.17905e-22	1.1056e-16	1.03837e-17	5.58839e-28	1.92794e-19	5.01206e-15	
8.25e+06	1	1.26952e-11	1.55108e-15	1.94291e-13	9.1337e-16	1.60597e-19	4.18959e-22	1.10838e-16	1.04101e-17	5.60241e-28	1.93277e-19	5.03147e-15	
8.26e+06	1	1.27103e-11	1.55294e-15	1.94755e-13	9.15671e-16	1.61001e-19	4.20015e-22	1.11117e-16	1.04364e-17	5.61644e-28	1.9376e-19	5.05092e-15	
8.27e+06	1	1.27254e-11	1.55479e-15	1.95219e-13	9.17976e-16	1.61407e-19	4.21072e-22	1.11397e-16	1.04628e-17	5.63048e-28	1.94244e-19	5.07042e-15	
8.28e+06	1	1.27406e-11	1.55665e-15	1.95683e-13	9.20283e-16	1.61812e-19	4.2213e-22	1.11676e-16	1.04892e-17	5.64455e-28	1.94728e-19	5.08998e-15	
8.29e+06	1	1.27557e-11	1.55851e-15	1.96148e-13	9.22593e-16	1.62219e-19	4.23189e-22	1.11957e-16	1.05156e-17	5.65863e-28	1.95213e-19	5.10958e-15	
8.3e+06	1	1.27709e-11	1.56037e-15	1.96614e-13	9.24906e-16	1.62625e-19	4.2425e-22	1.12237e-16	1.05421e-17	5.67272e-28	1.95698e-19	5.12924e-15	
8.31e+06	1	1.2786e-11	1.56222e-15	1.9708e-13	9.27222e-16	1.63032e-19	4.25312e-22	1.12518e-16	1.05686e-17	5.68684e-28	1.96184e-19	5.14894e-15	
8.32e+06	1	1.28012e-11	1.56408e-15	1.97546e-13	9.2954e-16	1.6344e-19	4.26375e-22	1.12799e-16	1.05951e-17	5.70097e-28	1.96671e-19	5.16869e-15	
8.33e+06	1	1.28163e-11	1.56594e-15	1.98013e-13	9.31862e-16	1.63848e-19	4.2744e-22	1.1308e-16	1.06217e-17	5.71511e-28	1.97158e-19	5.1885e-15	
8.34e+06	1	1.28314e-11	1.5678e-15	1.98481e-13	9.34186e-16	1.64257e-19	4.28505e-22	1.13362e-16	1.06483e-17	5.72928e-28	1.97646e-19	5.20835e-15	
8.35e+06	1	1.28466e-11	1.56965e-15	1.98949e-13	9.36513e-16	1.64666e-19	4.29573e-22	1.13644e-16	1.06749e-17	5.74346e-28	1.98134e-19	5.22826e-15	
8.36e+06	1	1.28617e-11	1.57151e-15	1.99418e-13	9.38842e-16	1.65076e-19	4.30641e-22	1.13927e-16	1.07016e-17	5.75766e-28	1.98623e-19	5.24821e-15	
8.37e+06	1	1.28769e-11	1.57337e-15	1.99887e-13	9.41175e-16	1.65486e-19	4.31711e-22	1.14209e-16	1.07283e-17	5.77187e-28	1.99112e-19	5.26822e-15	
8.38e+06	1	1.2892e-11	1.57522e-15	2.00357e-13	9.4351e-16	1.65896e-19	4.32781e-22	1.14492e-16	1.0755e-17	5.7861e-28	1.99602e-19	5.28827e-15	
8.39e+06	1	1.29071e-11	1.57708e-15	2.00827e-13	9.45848e-16	1.66307e-19	4.33854e-22	1.14776e-16	1.07818e-17	5.80035e-28	2.00093e-19	5.30838e-15	
8.4e+06	1	1.29223e-11	1.57894e-15	2.01298e-13	9.48189e-16	1.66719e-19	4.34927e-22	1.1506e-16	1.08086e-17	5.81462e-28	2.00584e-19	5.32854e-15	
8.41e+06	1	1.29374e-11	1.5808e-15	2.01769e-13	9.50532e-16	1.67131e-19	4.36002e-22	1.15344e-16	1.08354e-17	5.8289e-28	2.01076e-19	5.34874e-15	
8.42e+06	1	1.29526e-11	1.58265e-15	2.02241e-13	9.52878e-16	1.67543e-19	4.37078e-22	1.15628e-16	1.08623e-17	5.8432e-28	2.01568e-19	5.369e-15	
8.43e+06	1	1.29677e-11	1.58451e-15	2.02713e-13	9.55228e-16	1.67957e-19	4.38155e-22	1.15913e-16	1.08891e-17	5.85751e-28	2.02061e-19	5.38931e-15	
8.44e+06	1	1.29828e-11	1.58637e-15	2.03186e-13	9.57579e-16	1.6837e-19	4.39234e-22	1.16198e-16	1.09161e-17	5.87185e-28	2.02555e-19	5.40967e-15	
8.45e+06	1	1.2998e-11	1.58822e-15	2.0366e-13	9.59934e-16	1.68784e-19	4.40314e-22	1.16484e-16	1.0943e-17	5.8862e-28	2.03049e-19	5.43008e-15	
8.46e+06	1	1.30131e-11	1.59008e-15	2.04134e-13	9.62292e-16	1.69199e-19	4.41395e-22	1.1677e-16	1.097e-17	5.90056e-28	2.03543e-19	5.45054e-15	
8.47e+06	1	1.30282e-11	1.59193e-15	2.04608e-13	9.64652e-16	1.69614e-19	4.42477e-22	1.17056e-16	1.0997e-17	5.91495e-28	2.04039e-19	5.47105e-15	
8.48e+06	1	1.30434e-11	1.59379e-15	2.05083e-13	9.67015e-16	1.70029e-19	4.43561e-22	1.17342e-16	1.10241e-17	5.92935e-28	2.04534e-19	5.49162e-15	
8.49e+06	1	1.30585e-11	1.59565e-15	2.05559e-13	9.69381e-16	1.70445e-19	4.44646e-22	1.17629e-16	1.10511e-17	5.94376e-28	2.05031e-19	5.51223e-15	
8.5e+06	1	1.30736e-11	1.5975e-15	2.06035e-13	9.71749e-16	1.70861e-19	4.45732e-22	1.17916e-16	1.10783e-17	5.9582e-28	2.05528e-19	5.5329e-15	
8.51e+06	1	1.30887e-11	1.59936e-15	2.06512e-13	9.74121e-16	1.71278e-19	4.4682e-22	1.18204e-16	1.11054e-17	5.97265e-28	2.06025e-19	5.55361e-15	
8.52e+06	1	1.31039e-11	1.60121e-15	2.06989e-13	9.76495e-16	1.71696e-19	4.47908e-22	1.18492e-16	1.11326e-17	5.98711e-28	2.06524e-19	5.57438e-15	
8.53e+06	1	1.3119e-11	1.60307e-15	2.07466e-13	9.78872e-16	1.72114e-19	4.48999e-22	1.1878e-16	1.11598e-17	6.0016e-28	2.07022e-19	5.5952e-15	
8.54e+06	1	1.31341e-11	1.60493e-15	2.07944e-13	9.81251e-16	1.72532e-19	4.5009e-22	1.19068e-16	1.1187e-17	6.0161e-28	2.07522e-19	5.61607e-15	
8.55e+06	1	1.31493e-11	1.60678e-15	2.08423e-13	9.83634e-16	1.72951e-19	4.51182e-22	1.19357e-16	1.12143e-17	6.03062e-28	2.08021e-19	5.63699e-15	
8.56e+06	1	1.31644e-11	1.60864e-15	2.08902e-13	9.86019e-16	1.7337e-19	4.52276e-22	1.19646e-16	1.12416e-17	6.04515e-28	2.08522e-19	5.65797e-15	
8.57e+06	1	1.31795e-11	1.61049e-15	2.09382e-13	9.88407e-16	1.7379e-19	4.53371e-22	1.19936e-16	1.12689e-17	6.0597e-28	2.09023e-19	5.67899e-15	
8.58e+06	1	1.31946e-11	1.61235e-15	2.09862e-13	9.90798e-16	1.74211e-19	4.54468e-22	1.20226e-16	1.12963e-17	6.07427e-28	2.09524e-19	5.70007e-15	
8.59e+06	1	1.32098e-11	1.6142e-15	2.10343e-13	9.93191e-16	1.74632e-19	4.55566e-22	1.20516e-16	1.13237e-17	6.08886e-28	2.10027e-19	5.7212e-15	
8.6e+06	1	1.32249e-11	1.61606e-15	2.10825e-13	9.95588e-16	1.75053e-19	4.56665e-22	1.20806e-16	1.13511e-17	6.10346e-28	2.10529e-19	5.74238e-15	
8.61e+06	1	1.324e-11	1.61792e-15	2.11306e-13	9.97987e-16	1.75475e-19	4.57765e-22	1.21097e-16	1.13786e-17	6.11808e-28	2.11033e-19	5.76361e-15	
8.62e+06	1	1.32551e-11	1.61977e-15	2.11789e-13	1.00039e-15	1.75897e-19	4.58866e-22	1.21388e-16	1.14061e-17	6.13271e-28	2.11537e-19	5.7849e-15	
8.63e+06	1	1.32703e-11	1.62163e-15	2.12272e-13	1.00279e-15	1.7632e-19	4.59969e-22	1.2168e-16	1.14336e-17	6.14737e-28	2.12041e-19	5.80623e-15	
8.64e+06	1	1.32854e-11	1.62348e-15	2.12755e-13	1.0052e-15	1.76743e-19	4.61073e-22	1.21972e-16	1.14612e-17	6.16203e-28	2.12546e-19	5.82762e-15	
8.65e+06	1	1.33005e-11	1.62534e-15	2.13239e-13	1.00761e-15	1.77167e-19	4.62179e-22	1.22264e-16	1.14888e-17	6.17672e-28	2.13052e-19	5.84906e-15	
8.66e+06	1	1.33156e-11	1.62719e-15	2.13724e-13	1.01002e-15	1.77591e-19	4.63285e-22	1.22557e-16	1.15164e-17	6.19142e-28	2.13558e-19	5.87055e-15	
8.67e+06	1	1.33308e-11	1.62905e-15	2.14209e-13	1.01244e-15	1.78016e-19	4.64393e-22	1.22849e-16	1.1544e-17	6.20614e-28	2.14065e-19	5.8921e-15	
8.68e+06	1	1.33459e-11	1.6309e-15	2.14694e-13	1.01486e-15	1.78441e-19	4.65502e-22	1.23143e-16	1.15717e-17	6.22088e-28	2.14572e-19	5.9137e-15	
8.69e+06	1	1.3361e-11	1.63276e-15	2.1518e-13	1.01728e-15	1.78867e-19	4.66613e-22	1.23436e-16	1.15994e-17	6.23563e-28	2.1508e-19	5.93534e-15	
8.7e+06	1	1.33761e-11	1.63461e-15	2.15667e-13	1.0197e-15	1.79293e-19	4.67724e-22	1.2373e-16	1.16272e-17	6.2504e-28	2.15589e-19	5.95705e-15	
8.71e+06	1	1.33912e-11	1.63647e-15	2.16154e-13	1.02213e-15	1.7972e-19	4.68837e-22	1.24024e-16	1.1655e-17	6.26519e-28	2.16098e-19	5.9788e-15	
8.72e+06	1	1.34064e-11	1.63832e-15	2.16642e-13	1.02456e-15	1.80147e-19	4.69951e-22	1.24319e-16	1.16828e-17	6.27999e-28	2.16607e-19	6.00061e-15	
8.73e+06	1	1.34215e-11	1.64017e-15	2.1713e-13	1.02699e-15	1.80575e-19	4.71067e-22	1.24614e-16	1.17106e-17	6.29481e-28	2.17118e-19	6.02247e-15	
8.74e+06	1	1.34366e-11	1.64203e-15	2.17618e-13	1.02943e-15	1.81003e-19	4.72184e-22	1.24909e-16	1.17385e-17	6.30965e-28	2.17629e-19	6.04438e-15	
