time	232Th	228Ra	228Ac	228Th	224Ra	220Rn	216Po	212Pb	212Bi	212Po	208Tl	208Pb	
5.17e+06	4807.47	93.0955	92.4956	2.65326	2.17869	2.1292	2.07668	2.02534	1.98723	1.30259	0.726132	0	
5.18e+06	4807.47	93.2738	92.6738	2.66347	2.18782	2.13812	2.08538	2.03381	1.99561	1.30799	0.729135	0	
5.19e+06	4807.47	93.4521	92.8521	2.67369	2.19696	2.14706	2.09409	2.0423	2.004	1.3134	0.732144	0	
5.2e+06	4807.47	93.6303	93.0304	2.68394	2.20613	2.15601	2.10282	2.05081	2.01242	1.31883	0.735159	0	
5.21e+06	4807.47	93.8086	93.2086	2.6942	2.21531	2.16499	2.11157	2.05933	2.02085	1.32426	0.738179	0	
5.22e+06	4807.47	93.9869	93.3868	2.70449	2.22451	2.17398	2.12034	2.06787	2.0293	1.32971	0.741207	0	
5.23e+06	4807.47	94.1651	93.5651	2.71479	2.23373	2.18299	2.12912	2.07643	2.03777	1.33517	0.74424	0	
5.24e+06	4807.47	94.3434	93.7433	2.72511	2.24297	2.19202	2.13792	2.08501	2.04626	1.34064	0.747279	0	
5.25e+06	4807.47	94.5216	93.9215	2.73545	2.25223	2.20107	2.14674	2.0936	2.05476	1.34612	0.750324	0	
5.26e+06	4807.47	94.6998	94.0997	2.74581	2.2615	2.21013	2.15558	2.10221	2.06328	1.35161	0.753376	0	
5.27e+06	4807.47	94.878	94.2779	2.75619	2.2708	2.21921	2.16444	2.11084	2.07181	1.35711	0.756433	0	
5.28e+06	4807.47	95.0563	94.4561	2.76659	2.28011	2.22832	2.17331	2.11949	2.08037	1.36262	0.759497	0	
5.29e+06	4807.47	95.2345	94.6343	2.77701	2.28944	2.23744	2.18221	2.12815	2.08894	1.36814	0.762566	0	
5.3e+06	4807.47	95.4127	94.8125	2.78744	2.29879	2.24658	2.19112	2.13683	2.09753	1.37368	0.765642	0	
5.31e+06	4807.47	95.5909	94.9906	2.7979	2.30816	2.25573	2.20004	2.14553	2.10614	1.37922	0.768724	0	
5.32e+06	4807.47	95.7691	95.1688	2.80837	2.31755	2.26491	2.20899	2.15424	2.11476	1.38478	0.771812	0	
5.33e+06	4807.47	95.9472	95.347	2.81887	2.32696	2.2741	2.21795	2.16298	2.1234	1.39035	0.774906	0	
5.34e+06	4807.47	96.1254	95.5251	2.82938	2.33639	2.28331	2.22693	2.17173	2.13206	1.39593	0.778006	0	
5.35e+06	4807.47	96.3036	95.7033	2.83991	2.34583	2.29254	2.23593	2.18049	2.14074	1.40152	0.781112	0	
5.36e+06	4807.47	96.4817	95.8814	2.85046	2.35529	2.30179	2.24495	2.18928	2.14943	1.40712	0.784224	0	
5.37e+06	4807.47	96.6599	96.0595	2.86103	2.36478	2.31106	2.25399	2.19808	2.15814	1.41273	0.787343	0	
5.38e+06	4807.47	96.838	96.2377	2.87162	2.37428	2.32034	2.26304	2.2069	2.16687	1.41835	0.790467	0	
5.39e+06	4807.47	97.0162	96.4158	2.88223	2.3838	2.32965	2.27211	2.21574	2.17561	1.42398	0.793597	0	
5.4e+06	4807.47	97.1943	96.5939	2.89285	2.39334	2.33897	2.2812	2.22459	2.18437	1.42963	0.796734	0	
5.41e+06	4807.47	97.3724	96.772	2.9035	2.40289	2.34831	2.2903	2.23346	2.19315	1.43528	0.799876	0	
5.42e+06	4807.47	97.5506	96.9501	2.91417	2.41247	2.35767	2.29943	2.24235	2.20195	1.44095	0.803025	0	
5.43e+06	4807.47	97.7287	97.1282	2.92485	2.42206	2.36704	2.30857	2.25126	2.21077	1.44662	0.80618	0	
5.44e+06	4807.47	97.9068	97.3063	2.93555	2.43168	2.37644	2.31773	2.26018	2.2196	1.45231	0.809341	0	
5.45e+06	4807.47	98.0849	97.4844	2.94627	2.44131	2.38585	2.32691	2.26912	2.22845	1.45801	0.812508	0	
5.46e+06	4807.47	98.263	97.6624	2.95701	2.45096	2.39528	2.3361	2.27808	2.23731	1.46372	0.81568	0	
5.47e+06	4807.47	98.4411	97.8405	2.96777	2.46063	2.40473	2.34532	2.28706	2.2462	1.46944	0.81886	0	
5.48e+06	4807.47	98.6191	98.0186	2.97855	2.47032	2.4142	2.35455	2.29605	2.2551	1.47517	0.822045	0	
5.49e+06	4807.47	98.7972	98.1966	2.98935	2.48002	2.42369	2.3638	2.30506	2.26402	1.48092	0.825236	0	
5.5e+06	4807.47	98.9753	98.3747	3.00017	2.48975	2.43319	2.37306	2.31409	2.27295	1.48667	0.828433	0	
5.51e+06	4807.47	99.1533	98.5527	3.011	2.49949	2.44272	2.38235	2.32314	2.2819	1.49243	0.831636	0	
5.52e+06	4807.47	99.3314	98.7307	3.02186	2.50926	2.45226	2.39165	2.3322	2.29087	1.49821	0.834845	0	
5.53e+06	4807.47	99.5094	98.9087	3.03273	2.51904	2.46182	2.40097	2.34128	2.29986	1.504	0.838061	0	
5.54e+06	4807.47	99.6875	99.0868	3.04362	2.52884	2.47139	2.41031	2.35037	2.30887	1.50979	0.841282	0	
5.55e+06	4807.47	99.8655	99.2648	3.05453	2.53866	2.48099	2.41967	2.35949	2.31789	1.5156	0.84451	0	
5.56e+06	4807.47	100.044	99.4428	3.06546	2.5485	2.4906	2.42904	2.36862	2.32693	1.52142	0.847743	0	
5.57e+06	4807.47	100.222	99.6208	3.07641	2.55835	2.50024	2.43843	2.37777	2.33598	1.52725	0.850983	0	
5.58e+06	4807.47	100.4	99.7988	3.08738	2.56823	2.50989	2.44784	2.38694	2.34506	1.53309	0.854229	0	
5.59e+06	4807.47	100.578	99.9767	3.09837	2.57812	2.51956	2.45727	2.39612	2.35415	1.53895	0.85748	0	
5.6e+06	4807.47	100.756	100.155	3.10938	2.58804	2.52924	2.46671	2.40532	2.36326	1.54481	0.860738	0	
5.61e+06	4807.47	100.934	100.333	3.1204	2.59797	2.53895	2.47617	2.41454	2.37238	1.55068	0.864002	0	
5.62e+06	4807.47	101.112	100.511	3.13144	2.60792	2.54867	2.48565	2.42378	2.38152	1.55657	0.867272	0	
5.63e+06	4807.47	101.289	100.689	3.14251	2.61788	2.55841	2.49515	2.43303	2.39068	1.56246	0.870548	0	
5.64e+06	4807.47	101.467	100.867	3.15359	2.62787	2.56818	2.50467	2.4423	2.39986	1.56837	0.87383	0	
5.65e+06	4807.47	101.645	101.044	3.16469	2.63788	2.57795	2.5142	2.45159	2.40906	1.57429	0.877118	0	
5.66e+06	4807.47	101.823	101.222	3.17581	2.6479	2.58775	2.52375	2.46089	2.41827	1.58022	0.880412	0	
5.67e+06	4807.47	102.001	101.4	3.18695	2.65795	2.59757	2.53332	2.47021	2.4275	1.58616	0.883712	0	
5.68e+06	4807.47	102.179	101.578	3.19811	2.66801	2.6074	2.54291	2.47955	2.43674	1.59211	0.887018	0	
5.69e+06	4807.47	102.357	101.756	3.20928	2.67809	2.61725	2.55252	2.48891	2.44601	1.59807	0.890331	0	
5.7e+06	4807.47	102.535	101.934	3.22048	2.68819	2.62712	2.56214	2.49828	2.45529	1.60404	0.893649	0	
5.71e+06	4807.47	102.713	102.112	3.23169	2.6983	2.63701	2.57178	2.50767	2.46459	1.61002	0.896973	0	
5.72e+06	4807.47	102.891	102.29	3.24293	2.70844	2.64691	2.58144	2.51708	2.4739	1.61602	0.900304	0	
5.73e+06	4807.47	103.069	102.468	3.25418	2.7186	2.65684	2.59111	2.52651	2.48323	1.62202	0.90364	0	
5.74e+06	4807.47	103.247	102.646	3.26545	2.72877	2.66678	2.60081	2.53595	2.49258	1.62804	0.906982	0	
5.75e+06	4807.47	103.425	102.824	3.27674	2.73896	2.67674	2.61052	2.54541	2.50195	1.63406	0.910331	0	
5.76e+06	4807.47	103.603	103.001	3.28805	2.74917	2.68672	2.62025	2.55489	2.51134	1.6401	0.913685	0	
5.77e+06	4807.47	103.78	103.179	3.29938	2.7594	2.69672	2.62999	2.56438	2.52074	1.64615	0.917046	0	
5.78e+06	4807.47	103.958	103.357	3.31073	2.76965	2.70673	2.63976	2.5739	2.53016	1.65221	0.920413	0	
5.79e+06	4807.47	104.136	103.535	3.32209	2.77992	2.71677	2.64954	2.58343	2.53959	1.65828	0.923785	0	
5.8e+06	4807.47	104.314	103.713	3.33348	2.7902	2.72682	2.65934	2.59297	2.54905	1.66436	0.927164	0	
5.81e+06	4807.47	104.492	103.891	3.34488	2.80051	2.73689	2.66916	2.60254	2.55852	1.67045	0.930549	0	
5.82e+06	4807.47	104.67	104.068	3.3563	2.81083	2.74697	2.67899	2.61212	2.568	1.67656	0.933939	0	
5.83e+06	4807.47	104.848	104.246	3.36774	2.82117	2.75708	2.68885	2.62172	2.57751	1.68267	0.937336	0	
5.84e+06	4807.47	105.025	104.424	3.37921	2.83153	2.76721	2.69872	2.63133	2.58703	1.6888	0.940739	0	
5.85e+06	4807.47	105.203	104.602	3.39068	2.84191	2.77735	2.7086	2.64096	2.59657	1.69493	0.944148	0	
5.86e+06	4807.47	105.381	104.78	3.40218	2.85231	2.78751	2.71851	2.65061	2.60613	1.70108	0.947563	0	
5.87e+06	4807.47	105.559	104.957	3.4137	2.86272	2.79769	2.72844	2.66028	2.6157	1.70724	0.950984	0	
5.88e+06	4807.47	105.737	105.135	3.42524	2.87316	2.80788	2.73838	2.66997	2.62529	1.7134	0.95441	0	
5.89e+06	4807.47	105.914	105.313	3.43679	2.88361	2.8181	2.74834	2.67967	2.6349	1.71958	0.957843	0	
5.9e+06	4807.47	106.092	105.491	3.44836	2.89408	2.82833	2.75831	2.68939	2.64452	1.72577	0.961282	0	
5.91e+06	4807.47	106.27	105.669	3.45996	2.90457	2.83858	2.76831	2.69912	2.65416	1.73197	0.964727	0	
5.92e+06	4807.47	106.448	105.846	3.47157	2.91508	2.84885	2.77832	2.70888	2.66382	1.73819	0.968178	0	
5.93e+06	4807.47	106.626	106.024	3.4832	2.92561	2.85914	2.78835	2.71865	2.6735	1.74441	0.971636	0	
5.94e+06	4807.47	106.803	106.202	3.49485	2.93615	2.86945	2.7984	2.72843	2.68319	1.75064	0.975099	0	
5.95e+06	4807.47	106.981	106.38	3.50651	2.94672	2.87977	2.80846	2.73824	2.69291	1.75689	0.978568	0	
5.96e+06	4807.47	107.159	106.557	3.5182	2.9573	2.89011	2.81855	2.74806	2.70263	1.76314	0.982043	0	
5.97e+06	4807.47	107.337	106.735	3.52991	2.9679	2.90048	2.82865	2.7579	2.71238	1.76941	0.985524	0	
5.98e+06	4807.47	107.514	106.913	3.54163	2.97852	2.91085	2.83877	2.76776	2.72214	1.77569	0.989011	0	
5.99e+06	4807.47	107.692	107.09	3.55337	2.98916	2.92125	2.8489	2.77763	2.73192	1.78197	0.992504	0	
6e+06	4807.47	107.87	107.268	3.56514	2.99982	2.93167	2.85906	2.78752	2.74172	1.78827	0.996003	0	
6.01e+06	4807.47	108.048	107.446	3.57692	3.01049	2.9421	2.86923	2.79743	2.75153	1.79458	0.999509	0	
6.02e+06	4807.47	108.225	107.624	3.58872	3.02119	2.95255	2.87942	2.80736	2.76136	1.8009	1.00302	0	
6.03e+06	4807.47	108.403	107.801	3.60054	3.0319	2.96302	2.88963	2.8173	2.77121	1.80723	1.00654	0	
6.04e+06	4807.47	108.581	107.979	3.61237	3.04263	2.97351	2.89985	2.82726	2.78108	1.81358	1.01006	0	
6.05e+06	4807.47	108.758	108.157	3.62423	3.05338	2.98401	2.91009	2.83724	2.79096	1.81993	1.01359	0	
6.06e+06	4807.47	108.936	108.334	3.6361	3.06415	2.99454	2.92035	2.84723	2.80086	1.82629	1.01712	0	
6.07e+06	4807.47	109.114	108.512	3.648	3.07493	3.00508	2.93063	2.85724	2.81078	1.83267	1.02067	0	
6.08e+06	4807.47	109.291	108.69	3.65991	3.08574	3.01564	2.94093	2.86727	2.82071	1.83905	1.02421	0	
6.09e+06	4807.47	109.469	108.867	3.67184	3.09656	3.02621	2.95124	2.87732	2.83066	1.84545	1.02777	0	
6.1e+06	4807.47	109.647	109.045	3.68379	3.10741	3.03681	2.96157	2.88738	2.84063	1.85186	1.03133	0	
6.11e+06	4807.47	109.824	109.222	3.69576	3.11827	3.04743	2.97192	2.89746	2.85062	1.85828	1.03489	0	
6.12e+06	4807.47	110.002	109.4	3.70775	3.12915	3.05806	2.98228	2.90756	2.86062	1.8647	1.03846	0	
6.13e+06	4807.47	110.18	109.578	3.71976	3.14005	3.06871	2.99267	2.91767	2.87064	1.87114	1.04204	0	
6.14e+06	4807.47	110.357	109.755	3.73178	3.15096	3.07938	3.00307	2.9278	2.88068	1.87759	1.04562	0	
6.15e+06	4807.47	110.535	109.933	3.74383	3.1619	3.09006	3.01349	2.93795	2.89073	1.88406	1.04921	0	
6.16e+06	4807.47	110.712	110.11	3.75589	3.17285	3.10077	3.02392	2.94812	2.9008	1.89053	1.05281	0	
6.17e+06	4807.47	110.89	110.288	3.76797	3.18382	3.11149	3.03438	2.9583	2.91089	1.89701	1.05641	0	
6.18e+06	4807.47	111.068	110.466	3.78007	3.19481	3.12223	3.04485	2.9685	2.92099	1.90351	1.06002	0	
6.19e+06	4807.47	111.245	110.643	3.79219	3.20582	3.13299	3.05534	2.97872	2.93112	1.91001	1.06363	0	
6.2e+06	4807.47	111.423	110.821	3.80433	3.21685	3.14377	3.06585	2.98895	2.94126	1.91653	1.06725	0	
6.21e+06	4807.47	111.6	110.998	3.81649	3.2279	3.15456	3.07637	2.9992	2.95141	1.92305	1.07087	0	
6.22e+06	4807.47	111.778	111.176	3.82866	3.23896	3.16538	3.08691	3.00947	2.96159	1.92959	1.07451	0	
6.23e+06	4807.47	111.956	111.353	3.84086	3.25004	3.17621	3.09747	3.01976	2.97178	1.93614	1.07814	0	
6.24e+06	4807.47	112.133	111.531	3.85307	3.26115	3.18706	3.10805	3.03006	2.98198	1.9427	1.08179	0	
6.25e+06	4807.47	112.311	111.709	3.8653	3.27227	3.19792	3.11865	3.04038	2.99221	1.94927	1.08544	0	
6.26e+06	4807.47	112.488	111.886	3.87755	3.2834	3.20881	3.12926	3.05072	3.00245	1.95585	1.08909	0	
6.27e+06	4807.47	112.666	112.064	3.88982	3.29456	3.21971	3.13989	3.06107	3.01271	1.96244	1.09275	0	
6.28e+06	4807.47	112.843	112.241	3.90211	3.30574	3.23063	3.15054	3.07144	3.02299	1.96904	1.09642	0	
6.29e+06	4807.47	113.021	112.419	3.91442	3.31693	3.24157	3.1612	3.08183	3.03328	1.97565	1.10009	0	
6.3e+06	4807.47	113.198	112.596	3.92674	3.32814	3.25253	3.17189	3.09224	3.04359	1.98228	1.10377	0	
6.31e+06	4807.47	113.376	112.774	3.93909	3.33937	3.26351	3.18259	3.10266	3.05392	1.98891	1.10746	0	
6.32e+06	4807.47	113.553	112.951	3.95145	3.35062	3.2745	3.1933	3.1131	3.06426	1.99556	1.11115	0	
6.33e+06	4807.47	113.731	113.129	3.96383	3.36189	3.28551	3.20404	3.12356	3.07463	2.00222	1.11485	0	
6.34e+06	4807.47	113.908	113.306	3.97623	3.37318	3.29654	3.21479	3.13403	3.085	2.00888	1.11855	0	
6.35e+06	4807.47	114.086	113.483	3.98865	3.38448	3.30759	3.22556	3.14452	3.0954	2.01556	1.12226	0	
6.36e+06	4807.47	114.263	113.661	4.00109	3.39581	3.31865	3.23635	3.15503	3.10581	2.02225	1.12597	0	
6.37e+06	4807.47	114.441	113.838	4.01355	3.40715	3.32974	3.24716	3.16556	3.11624	2.02895	1.12969	0	
6.38e+06	4807.47	114.618	114.016	4.02602	3.41851	3.34084	3.25798	3.1761	3.12669	2.03566	1.13342	0	
6.39e+06	4807.47	114.796	114.193	4.03852	3.42989	3.35196	3.26882	3.18666	3.13715	2.04238	1.13716	0	
6.4e+06	4807.47	114.973	114.371	4.05103	3.44128	3.3631	3.27968	3.19724	3.14763	2.04911	1.14089	0	
6.41e+06	4807.47	115.151	114.548	4.06356	3.4527	3.37425	3.29056	3.20783	3.15813	2.05585	1.14464	0	
6.42e+06	4807.47	115.328	114.726	4.07611	3.46413	3.38543	3.30145	3.21844	3.16865	2.06261	1.14839	0	
6.43e+06	4807.47	115.505	114.903	4.08868	3.47558	3.39662	3.31237	3.22907	3.17918	2.06937	1.15215	0	
6.44e+06	4807.47	115.683	115.08	4.10127	3.48706	3.40783	3.32329	3.23971	3.18973	2.07615	1.15591	0	
6.45e+06	4807.47	115.86	115.258	4.11388	3.49854	3.41906	3.33424	3.25038	3.2003	2.08293	1.15968	0	
6.46e+06	4807.47	116.038	115.435	4.1265	3.51005	3.4303	3.34521	3.26106	3.21088	2.08973	1.16345	0	
6.47e+06	4807.47	116.215	115.612	4.13915	3.52158	3.44157	3.35619	3.27175	3.22148	2.09654	1.16724	0	
6.48e+06	4807.47	116.392	115.79	4.15181	3.53312	3.45285	3.36719	3.28247	3.2321	2.10335	1.17102	0	
6.49e+06	4807.47	116.57	115.967	4.16449	3.54469	3.46415	3.3782	3.2932	3.24273	2.11018	1.17481	0	
6.5e+06	4807.47	116.747	116.145	4.17719	3.55627	3.47547	3.38924	3.30394	3.25338	2.11702	1.17861	0	
6.51e+06	4807.47	116.925	116.322	4.18991	3.56787	3.4868	3.40029	3.31471	3.26405	2.12387	1.18242	0	
6.52e+06	4807.47	117.102	116.499	4.20265	3.57948	3.49816	3.41136	3.32549	3.27474	2.13074	1.18623	0	
6.53e+06	4807.47	117.279	116.677	4.2154	3.59112	3.50953	3.42245	3.33629	3.28544	2.13761	1.19005	0	
6.54e+06	4807.47	117.457	116.854	4.22818	3.60278	3.52092	3.43355	3.3471	3.29616	2.14449	1.19387	0	
6.55e+06	4807.47	117.634	117.031	4.24097	3.61445	3.53233	3.44467	3.35794	3.3069	2.15138	1.1977	0	
6.56e+06	4807.47	117.811	117.209	4.25378	3.62614	3.54375	3.45581	3.36879	3.31765	2.15829	1.20153	0	
6.57e+06	4807.47	117.989	117.386	4.26662	3.63785	3.5552	3.46697	3.37965	3.32842	2.1652	1.20537	0	
6.58e+06	4807.47	118.166	117.563	4.27947	3.64958	3.56666	3.47814	3.39054	3.33921	2.17213	1.20922	0	
6.59e+06	4807.47	118.343	117.741	4.29233	3.66133	3.57814	3.48934	3.40144	3.35001	2.17907	1.21307	0	
6.6e+06	4807.47	118.521	117.918	4.30522	3.67309	3.58964	3.50055	3.41236	3.36084	2.18601	1.21693	0	
6.61e+06	4807.47	118.698	118.095	4.31813	3.68487	3.60115	3.51177	3.42329	3.37167	2.19297	1.22079	0	
6.62e+06	4807.47	118.875	118.272	4.33105	3.69668	3.61269	3.52302	3.43424	3.38253	2.19994	1.22467	0	
6.63e+06	4807.47	119.053	118.45	4.34399	3.7085	3.62424	3.53428	3.44521	3.3934	2.20692	1.22854	0	
6.64e+06	4807.47	119.23	118.627	4.35695	3.72034	3.63581	3.54556	3.4562	3.40429	2.21391	1.23242	0	
6.65e+06	4807.47	119.407	118.804	4.36993	3.73219	3.6474	3.55686	3.4672	3.4152	2.22091	1.23631	0	
6.66e+06	4807.47	119.584	118.981	4.38293	3.74407	3.659	3.56817	3.47822	3.42612	2.22792	1.24021	0	
6.67e+06	4807.47	119.762	119.159	4.39595	3.75596	3.67063	3.5795	3.48926	3.43706	2.23495	1.24411	0	
6.68e+06	4807.47	119.939	119.336	4.40899	3.76787	3.68227	3.59085	3.50032	3.44802	2.24198	1.24801	0	
6.69e+06	4807.47	120.116	119.513	4.42204	3.77981	3.69393	3.60222	3.51139	3.45899	2.24902	1.25192	0	
6.7e+06	4807.47	120.293	119.69	4.43512	3.79175	3.7056	3.6136	3.52247	3.46999	2.25608	1.25584	0	
6.71e+06	4807.47	120.471	119.868	4.44821	3.80372	3.7173	3.62501	3.53358	3.48099	2.26314	1.25977	0	
6.72e+06	4807.47	120.648	120.045	4.46132	3.81571	3.72901	3.63643	3.5447	3.49202	2.27022	1.2637	0	
6.73e+06	4807.47	120.825	120.222	4.47445	3.82771	3.74074	3.64786	3.55584	3.50306	2.27731	1.26763	0	
6.74e+06	4807.47	121.002	120.399	4.4876	3.83973	3.75249	3.65932	3.567	3.51412	2.28441	1.27157	0	
6.75e+06	4807.47	121.18	120.576	4.50076	3.85177	3.76426	3.67079	3.57817	3.5252	2.29151	1.27552	0	
6.76e+06	4807.47	121.357	120.754	4.51395	3.86383	3.77604	3.68228	3.58936	3.53629	2.29863	1.27948	0	
6.77e+06	4807.47	121.534	120.931	4.52715	3.87591	3.78785	3.69379	3.60057	3.5474	2.30576	1.28344	0	
6.78e+06	4807.47	121.711	121.108	4.54037	3.88801	3.79967	3.70531	3.61179	3.55853	2.3129	1.2874	0	
6.79e+06	4807.47	121.888	121.285	4.55361	3.90012	3.81151	3.71685	3.62303	3.56967	2.32006	1.29137	0	
6.8e+06	4807.47	122.066	121.462	4.56687	3.91225	3.82336	3.72841	3.63429	3.58083	2.32722	1.29535	0	
6.81e+06	4807.47	122.243	121.639	4.58015	3.9244	3.83524	3.73999	3.64557	3.59201	2.33439	1.29933	0	
6.82e+06	4807.47	122.42	121.817	4.59345	3.93657	3.84713	3.75158	3.65686	3.60321	2.34158	1.30332	0	
6.83e+06	4807.47	122.597	121.994	4.60676	3.94876	3.85904	3.76319	3.66817	3.61442	2.34877	1.30732	0	
6.84e+06	4807.47	122.774	122.171	4.6201	3.96096	3.87097	3.77482	3.6795	3.62565	2.35597	1.31132	0	
6.85e+06	4807.47	122.951	122.348	4.63345	3.97319	3.88291	3.78647	3.69084	3.63689	2.36319	1.31533	0	
6.86e+06	4807.47	123.128	122.525	4.64682	3.98543	3.89488	3.79813	3.7022	3.64816	2.37042	1.31934	0	
6.87e+06	4807.47	123.306	122.702	4.66021	3.99769	3.90686	3.80982	3.71358	3.65944	2.37765	1.32336	0	
6.88e+06	4807.47	123.483	122.879	4.67362	4.00997	3.91886	3.82151	3.72497	3.67073	2.3849	1.32738	0	
6.89e+06	4807.47	123.66	123.056	4.68705	4.02227	3.93088	3.83323	3.73638	3.68205	2.39216	1.33142	0	
6.9e+06	4807.47	123.837	123.233	4.70049	4.03458	3.94291	3.84496	3.74781	3.69338	2.39943	1.33545	0	
6.91e+06	4807.47	124.014	123.411	4.71395	4.04692	3.95497	3.85672	3.75925	3.70473	2.40671	1.33949	0	
6.92e+06	4807.47	124.191	123.588	4.72744	4.05927	3.96704	3.86848	3.77072	3.71609	2.414	1.34354	0	
6.93e+06	4807.47	124.368	123.765	4.74094	4.07164	3.97913	3.88027	3.78219	3.72747	2.4213	1.3476	0	
6.94e+06	4807.47	124.545	123.942	4.75446	4.08403	3.99123	3.89207	3.79369	3.73887	2.42862	1.35166	0	
6.95e+06	4807.47	124.722	124.119	4.768	4.09643	4.00336	3.90389	3.8052	3.75028	2.43594	1.35573	0	
6.96e+06	4807.47	124.899	124.296	4.78155	4.10886	4.0155	3.91573	3.81673	3.76172	2.44327	1.3598	0	
6.97e+06	4807.47	125.077	124.473	4.79513	4.1213	4.02766	3.92759	3.82828	3.77317	2.45062	1.36388	0	
6.98e+06	4807.47	125.254	124.65	4.80872	4.13376	4.03984	3.93946	3.83984	3.78463	2.45797	1.36796	0	
6.99e+06	4807.47	125.431	124.827	4.82233	4.14624	4.05204	3.95135	3.85142	3.79611	2.46534	1.37205	0	
7e+06	4807.47	125.608	125.004	4.83597	4.15874	4.06425	3.96326	3.86302	3.80761	2.47271	1.37615	0	
7.01e+06	4807.47	125.785	125.181	4.84962	4.17126	4.07648	3.97519	3.87464	3.81913	2.4801	1.38025	0	
7.02e+06	4807.47	125.962	125.358	4.86328	4.18379	4.08873	3.98713	3.88627	3.83066	2.4875	1.38436	0	
7.03e+06	4807.47	126.139	125.535	4.87697	4.19635	4.101	3.99909	3.89791	3.84221	2.49491	1.38847	0	
7.04e+06	4807.47	126.316	125.712	4.89068	4.20892	4.11329	4.01107	3.90958	3.85378	2.50233	1.39259	0	
7.05e+06	4807.47	126.493	125.889	4.9044	4.22151	4.12559	4.02306	3.92126	3.86536	2.50976	1.39672	0	
7.06e+06	4807.47	126.67	126.066	4.91814	4.23412	4.13791	4.03507	3.93296	3.87697	2.5172	1.40085	0	
7.07e+06	4807.47	126.847	126.243	4.9319	4.24674	4.15025	4.0471	3.94468	3.88858	2.52465	1.40499	0	
7.08e+06	4807.47	127.024	126.42	4.94568	4.25939	4.16261	4.05915	3.95641	3.90022	2.53211	1.40913	0	
7.09e+06	4807.47	127.201	126.597	4.95948	4.27205	4.17498	4.07121	3.96816	3.91187	2.53958	1.41328	0	
7.1e+06	4807.47	127.378	126.774	4.9733	4.28473	4.18737	4.0833	3.97993	3.92354	2.54707	1.41743	0	
7.11e+06	4807.47	127.555	126.951	4.98713	4.29743	4.19978	4.09539	3.99171	3.93522	2.55456	1.4216	0	
7.12e+06	4807.47	127.732	127.128	5.00098	4.31015	4.21221	4.10751	4.00351	3.94692	2.56206	1.42576	0	
7.13e+06	4807.47	127.909	127.305	5.01485	4.32288	4.22466	4.11964	4.01533	3.95864	2.56958	1.42994	0	
7.14e+06	4807.47	128.086	127.482	5.02875	4.33564	4.23712	4.1318	4.02716	3.97038	2.57711	1.43411	0	
7.15e+06	4807.47	128.263	127.659	5.04265	4.34841	4.2496	4.14396	4.03901	3.98213	2.58464	1.4383	0	
7.16e+06	4807.47	128.439	127.835	5.05658	4.3612	4.2621	4.15615	4.05088	3.9939	2.59219	1.44249	0	
7.17e+06	4807.47	128.616	128.012	5.07053	4.37401	4.27462	4.16835	4.06276	4.00569	2.59975	1.44669	0	
7.18e+06	4807.47	128.793	128.189	5.08449	4.38683	4.28716	4.18057	4.07467	4.01749	2.60732	1.45089	0	
7.19e+06	4807.47	128.97	128.366	5.09847	4.39968	4.29971	4.19281	4.08659	4.02931	2.6149	1.4551	0	
7.2e+06	4807.47	129.147	128.543	5.11248	4.41254	4.31228	4.20507	4.09852	4.04115	2.62249	1.45931	0	
7.21e+06	4807.47	129.324	128.72	5.1265	4.42542	4.32487	4.21734	4.11047	4.053	2.63009	1.46353	0	
7.22e+06	4807.47	129.501	128.897	5.14053	4.43832	4.33747	4.22963	4.12244	4.06487	2.6377	1.46776	0	
7.23e+06	4807.47	129.678	129.074	5.15459	4.45124	4.3501	4.24194	4.13443	4.07676	2.64532	1.47199	0	
7.24e+06	4807.47	129.855	129.25	5.16867	4.46417	4.36274	4.25426	4.14643	4.08866	2.65295	1.47623	0	
7.25e+06	4807.47	130.032	129.427	5.18276	4.47713	4.3754	4.26661	4.15845	4.10059	2.6606	1.48047	0	
7.26e+06	4807.47	130.208	129.604	5.19687	4.4901	4.38808	4.27896	4.17049	4.11252	2.66825	1.48472	0	
7.27e+06	4807.47	130.385	129.781	5.211	4.50309	4.40077	4.29134	4.18254	4.12448	2.67591	1.48898	0	
7.28e+06	4807.47	130.562	129.958	5.22515	4.5161	4.41348	4.30374	4.19461	4.13645	2.68359	1.49324	0	
7.29e+06	4807.47	130.739	130.135	5.23932	4.52913	4.42622	4.31615	4.2067	4.14844	2.69127	1.49751	0	
7.3e+06	4807.47	130.916	130.311	5.2535	4.54217	4.43896	4.32858	4.2188	4.16044	2.69897	1.50178	0	
7.31e+06	4807.47	131.093	130.488	5.26771	4.55524	4.45173	4.34102	4.23092	4.17247	2.70668	1.50606	0	
7.32e+06	4807.47	131.269	130.665	5.28193	4.56832	4.46451	4.35349	4.24306	4.1845	2.7144	1.51035	0	
7.33e+06	4807.47	131.446	130.842	5.29617	4.58142	4.47732	4.36597	4.25522	4.19656	2.72212	1.51464	0	
7.34e+06	4807.47	131.623	131.019	5.31043	4.59453	4.49014	4.37846	4.26739	4.20863	2.72986	1.51893	0	
7.35e+06	4807.47	131.8	131.195	5.32471	4.60767	4.50297	4.39098	4.27958	4.22072	2.73761	1.52324	0	
7.36e+06	4807.47	131.977	131.372	5.33901	4.62082	4.51583	4.40351	4.29178	4.23283	2.74537	1.52755	0	
