time	238U	234Th	234Pa	234U	230Th	226Ra	222Rn	218Po	218At	214Pb	218Rn	214Bi	214Po	210Tl	210Pb	210Bi	206Hg	210Po	206Tl	206Pb	
7.66282e+08	10	1.47677e-10	1.71065e-12	3.75194e-08	1.28096e-12	9.46922e-17	6.18375e-22	3.47947e-25	5.6149e-31	3.00909e-24	1.31146e-35	2.2355e-24	3.07109e-31	3.0628e-29	2.14733e-19	1.3231e-22	2.90719e-33	3.35348e-21	1.03153e-31	2.97161e-20	
7.66886e+08	10	1.47677e-10	1.71065e-12	3.75491e-08	1.28299e-12	9.49172e-17	6.19846e-22	3.48777e-25	5.62827e-31	3.01625e-24	1.31484e-35	2.24084e-24	3.07696e-31	3.06877e-29	2.15391e-19	1.32716e-22	2.91611e-33	3.36399e-21	1.0347e-31	2.98339e-20	
7.67491e+08	10	1.47677e-10	1.71065e-12	3.75788e-08	1.28503e-12	9.51427e-17	6.21319e-22	3.49606e-25	5.64183e-31	3.02348e-24	1.31788e-35	2.2461e-24	3.0844e-31	3.07604e-29	2.1605e-19	1.33123e-22	2.92504e-33	3.37453e-21	1.03787e-31	2.9952e-20	
7.68096e+08	10	1.47677e-10	1.71065e-12	3.76086e-08	1.28706e-12	9.53685e-17	6.22794e-22	3.50433e-25	5.65564e-31	3.03079e-24	1.3204e-35	2.25127e-24	3.0942e-31	3.08528e-29	2.16711e-19	1.3353e-22	2.93396e-33	3.38509e-21	1.04103e-31	3.00705e-20	
7.68701e+08	10	1.47677e-10	1.71065e-12	3.76383e-08	1.2891e-12	9.55946e-17	6.24272e-22	3.51258e-25	5.66912e-31	3.038e-24	1.32281e-35	2.25654e-24	3.10528e-31	3.09595e-29	2.17373e-19	1.33939e-22	2.94288e-33	3.39567e-21	1.0442e-31	3.01894e-20	
7.69306e+08	10	1.47677e-10	1.71065e-12	3.7668e-08	1.29113e-12	9.58211e-17	6.25752e-22	3.52089e-25	5.68244e-31	3.04517e-24	1.32577e-35	2.2619e-24	3.11381e-31	3.10444e-29	2.18037e-19	1.34348e-22	2.95185e-33	3.40628e-21	1.04738e-31	3.03086e-20	
7.6991e+08	10	1.47677e-10	1.71065e-12	3.76978e-08	1.29317e-12	9.6048e-17	6.27234e-22	3.52924e-25	5.69572e-31	3.05233e-24	1.32913e-35	2.26733e-24	3.12039e-31	3.11121e-29	2.18702e-19	1.34758e-22	2.96086e-33	3.41692e-21	1.05058e-31	3.04283e-20	
7.70515e+08	10	1.47677e-10	1.71065e-12	3.77275e-08	1.29521e-12	9.62752e-17	6.28719e-22	3.53762e-25	5.70901e-31	3.05949e-24	1.33271e-35	2.27278e-24	3.12582e-31	3.11694e-29	2.19369e-19	1.35169e-22	2.96991e-33	3.42757e-21	1.0538e-31	3.05483e-20	
7.7112e+08	10	1.47677e-10	1.71065e-12	3.77572e-08	1.29725e-12	9.65028e-17	6.30206e-22	3.54603e-25	5.72237e-31	3.06668e-24	1.33635e-35	2.27824e-24	3.13087e-31	3.1223e-29	2.20037e-19	1.35581e-22	2.97898e-33	3.43826e-21	1.05702e-31	3.06686e-20	
7.71725e+08	10	1.47677e-10	1.71065e-12	3.77869e-08	1.2993e-12	9.67307e-17	6.31696e-22	3.55444e-25	5.73585e-31	3.07391e-24	1.33988e-35	2.28367e-24	3.13635e-31	3.12797e-29	2.20707e-19	1.35995e-22	2.98807e-33	3.44896e-21	1.06025e-31	3.07894e-20	
7.7233e+08	10	1.47677e-10	1.71065e-12	3.78167e-08	1.30134e-12	9.6959e-17	6.33187e-22	3.56285e-25	5.74949e-31	3.0812e-24	1.34314e-35	2.28904e-24	3.14304e-31	3.13463e-29	2.21378e-19	1.36408e-22	2.99717e-33	3.45969e-21	1.06348e-31	3.09105e-20	
7.72934e+08	10	1.47677e-10	1.71065e-12	3.78464e-08	1.30339e-12	9.71876e-17	6.34681e-22	3.57124e-25	5.76336e-31	3.08857e-24	1.34596e-35	2.29433e-24	3.15175e-31	3.14298e-29	2.22051e-19	1.36823e-22	3.00627e-33	3.47045e-21	1.06671e-31	3.1032e-20	
7.73539e+08	10	1.47677e-10	1.71065e-12	3.78761e-08	1.30544e-12	9.74166e-17	6.36178e-22	3.5796e-25	5.77726e-31	3.09595e-24	1.3483e-35	2.29959e-24	3.16305e-31	3.15367e-29	2.22725e-19	1.37239e-22	3.01535e-33	3.48123e-21	1.06993e-31	3.11539e-20	
7.74144e+08	10	1.47677e-10	1.71065e-12	3.79059e-08	1.30749e-12	9.7646e-17	6.37677e-22	3.58799e-25	5.79079e-31	3.10322e-24	1.35106e-35	2.30499e-24	3.17288e-31	3.1633e-29	2.23401e-19	1.37656e-22	3.02447e-33	3.49203e-21	1.07317e-31	3.12761e-20	
7.74749e+08	10	1.47677e-10	1.71065e-12	3.79356e-08	1.30954e-12	9.78757e-17	6.39178e-22	3.59643e-25	5.80427e-31	3.11048e-24	1.3543e-35	2.31046e-24	3.18037e-31	3.17089e-29	2.24078e-19	1.38073e-22	3.03363e-33	3.50286e-21	1.07642e-31	3.13988e-20	
7.75354e+08	10	1.47677e-10	1.71065e-12	3.79653e-08	1.31159e-12	9.81058e-17	6.40681e-22	3.60491e-25	5.81772e-31	3.11773e-24	1.35784e-35	2.31598e-24	3.18632e-31	3.17711e-29	2.24757e-19	1.38492e-22	3.04284e-33	3.51372e-21	1.07969e-31	3.15218e-20	
7.75958e+08	10	1.47677e-10	1.71065e-12	3.7995e-08	1.31365e-12	9.83362e-17	6.42187e-22	3.61342e-25	5.83122e-31	3.125e-24	1.36152e-35	2.32151e-24	3.19152e-31	3.18263e-29	2.25437e-19	1.38911e-22	3.05207e-33	3.52459e-21	1.08298e-31	3.16452e-20	
7.76563e+08	10	1.47677e-10	1.71065e-12	3.80248e-08	1.31571e-12	9.85671e-17	6.43695e-22	3.62195e-25	5.84482e-31	3.13231e-24	1.36517e-35	2.32703e-24	3.19677e-31	3.18814e-29	2.26119e-19	1.39332e-22	3.06133e-33	3.5355e-21	1.08627e-31	3.1769e-20	
7.77168e+08	10	1.47677e-10	1.71065e-12	3.80545e-08	1.31776e-12	9.87982e-17	6.45206e-22	3.63047e-25	5.85856e-31	3.13966e-24	1.36863e-35	2.33251e-24	3.20287e-31	3.19434e-29	2.26802e-19	1.39753e-22	3.0706e-33	3.54642e-21	1.08956e-31	3.18931e-20	
7.77773e+08	10	1.47677e-10	1.71065e-12	3.80842e-08	1.31982e-12	9.90297e-17	6.46719e-22	3.63898e-25	5.8725e-31	3.14709e-24	1.37171e-35	2.33791e-24	3.21064e-31	3.20191e-29	2.27486e-19	1.40175e-22	3.07987e-33	3.55738e-21	1.09285e-31	3.20177e-20	
7.78378e+08	10	1.47677e-10	1.71065e-12	3.8114e-08	1.32188e-12	9.92616e-17	6.48234e-22	3.64747e-25	5.8867e-31	3.15461e-24	1.37426e-35	2.34321e-24	3.22089e-31	3.21156e-29	2.28173e-19	1.40599e-22	3.08913e-33	3.56835e-21	1.09614e-31	3.21426e-20	
7.78982e+08	10	1.47677e-10	1.71065e-12	3.81437e-08	1.32395e-12	9.94939e-17	6.49752e-22	3.65594e-25	5.9005e-31	3.162e-24	1.37678e-35	2.34863e-24	3.23217e-31	3.22245e-29	2.2886e-19	1.41023e-22	3.09839e-33	3.57936e-21	1.09942e-31	3.22679e-20	
7.79587e+08	10	1.47677e-10	1.71065e-12	3.81734e-08	1.32601e-12	9.97265e-17	6.51272e-22	3.66448e-25	5.91417e-31	3.16936e-24	1.37985e-35	2.35415e-24	3.24076e-31	3.23103e-29	2.2955e-19	1.41448e-22	3.10771e-33	3.59038e-21	1.10273e-31	3.23936e-20	
7.80192e+08	10	1.47677e-10	1.71065e-12	3.82032e-08	1.32808e-12	9.99595e-17	6.52794e-22	3.67306e-25	5.92781e-31	3.17671e-24	1.38331e-35	2.35972e-24	3.24742e-31	3.23789e-29	2.3024e-19	1.41874e-22	3.11707e-33	3.60143e-21	1.10605e-31	3.25197e-20	
7.80797e+08	10	1.47677e-10	1.71065e-12	3.82329e-08	1.33015e-12	1.00193e-16	6.54319e-22	3.68167e-25	5.94146e-31	3.18406e-24	1.387e-35	2.36533e-24	3.25295e-31	3.24373e-29	2.30933e-19	1.42301e-22	3.12647e-33	3.61251e-21	1.10939e-31	3.26462e-20	
7.81402e+08	10	1.47677e-10	1.71065e-12	3.82626e-08	1.33222e-12	1.00426e-16	6.55846e-22	3.6903e-25	5.95519e-31	3.19145e-24	1.39073e-35	2.37093e-24	3.25814e-31	3.24923e-29	2.31627e-19	1.42729e-22	3.13589e-33	3.62361e-21	1.11274e-31	3.2773e-20	
7.82006e+08	10	1.47677e-10	1.71065e-12	3.82923e-08	1.33429e-12	1.00661e-16	6.57376e-22	3.69894e-25	5.96903e-31	3.19887e-24	1.39435e-35	2.3765e-24	3.26382e-31	3.2551e-29	2.32322e-19	1.43157e-22	3.14533e-33	3.63474e-21	1.1161e-31	3.29003e-20	
7.82611e+08	10	1.47677e-10	1.71065e-12	3.83221e-08	1.33636e-12	1.00895e-16	6.58907e-22	3.70757e-25	5.98306e-31	3.20636e-24	1.39767e-35	2.38201e-24	3.2708e-31	3.26203e-29	2.33019e-19	1.43587e-22	3.15477e-33	3.64589e-21	1.11945e-31	3.30279e-20	
7.83216e+08	10	1.47677e-10	1.71065e-12	3.83518e-08	1.33843e-12	1.0113e-16	6.60442e-22	3.71618e-25	5.99732e-31	3.21394e-24	1.40053e-35	2.38744e-24	3.27991e-31	3.27074e-29	2.33717e-19	1.44018e-22	3.16421e-33	3.65707e-21	1.1228e-31	3.3156e-20	
7.83821e+08	10	1.47677e-10	1.71065e-12	3.83815e-08	1.34051e-12	1.01365e-16	6.61978e-22	3.72476e-25	6.01155e-31	3.22151e-24	1.40294e-35	2.39284e-24	3.29158e-31	3.2818e-29	2.34417e-19	1.4445e-22	3.17364e-33	3.66827e-21	1.12615e-31	3.32844e-20	
7.84426e+08	10	1.47677e-10	1.71065e-12	3.84113e-08	1.34259e-12	1.016e-16	6.63517e-22	3.73338e-25	6.02545e-31	3.22897e-24	1.40581e-35	2.39839e-24	3.30149e-31	3.29154e-29	2.35119e-19	1.44882e-22	3.18311e-33	3.6795e-21	1.12951e-31	3.34132e-20	
7.8503e+08	10	1.47677e-10	1.71065e-12	3.8441e-08	1.34467e-12	1.01836e-16	6.65059e-22	3.74206e-25	6.03928e-31	3.23642e-24	1.40915e-35	2.40402e-24	3.30905e-31	3.29922e-29	2.35822e-19	1.45316e-22	3.19263e-33	3.69075e-21	1.13288e-31	3.35424e-20	
7.85635e+08	10	1.47677e-10	1.71065e-12	3.84707e-08	1.34675e-12	1.02073e-16	6.66602e-22	3.75077e-25	6.0531e-31	3.24387e-24	1.4128e-35	2.40969e-24	3.31508e-31	3.30553e-29	2.36526e-19	1.4575e-22	3.20218e-33	3.70202e-21	1.13628e-31	3.3672e-20	
7.8624e+08	10	1.47677e-10	1.71065e-12	3.85005e-08	1.34883e-12	1.02309e-16	6.68149e-22	3.7595e-25	6.06696e-31	3.25133e-24	1.41658e-35	2.41537e-24	3.3204e-31	3.31118e-29	2.37232e-19	1.46186e-22	3.21177e-33	3.71333e-21	1.13969e-31	3.3802e-20	
7.86845e+08	10	1.47677e-10	1.71065e-12	3.85302e-08	1.35091e-12	1.02546e-16	6.69697e-22	3.76825e-25	6.08092e-31	3.25884e-24	1.42033e-35	2.42103e-24	3.32582e-31	3.31686e-29	2.3794e-19	1.46622e-22	3.22138e-33	3.72465e-21	1.1431e-31	3.39324e-20	
7.8745e+08	10	1.47677e-10	1.71065e-12	3.85599e-08	1.353e-12	1.02783e-16	6.71248e-22	3.777e-25	6.09504e-31	3.26639e-24	1.42385e-35	2.42665e-24	3.33218e-31	3.32329e-29	2.38649e-19	1.4706e-22	3.23099e-33	3.73601e-21	1.14652e-31	3.40633e-20	
7.88054e+08	10	1.47677e-10	1.71065e-12	3.85896e-08	1.35508e-12	1.03021e-16	6.72801e-22	3.78574e-25	6.10937e-31	3.27402e-24	1.42699e-35	2.43219e-24	3.34029e-31	3.33118e-29	2.3936e-19	1.47498e-22	3.24061e-33	3.74739e-21	1.14994e-31	3.41944e-20	
7.88659e+08	10	1.47677e-10	1.71065e-12	3.86194e-08	1.35717e-12	1.03259e-16	6.74357e-22	3.79445e-25	6.12396e-31	3.28174e-24	1.42957e-35	2.43762e-24	3.35102e-31	3.34125e-29	2.40072e-19	1.47937e-22	3.25023e-33	3.75879e-21	1.15335e-31	3.4326e-20	
7.89264e+08	10	1.47677e-10	1.71065e-12	3.86491e-08	1.35926e-12	1.03498e-16	6.75915e-22	3.80316e-25	6.13809e-31	3.28932e-24	1.43219e-35	2.4432e-24	3.36244e-31	3.35234e-29	2.40786e-19	1.48377e-22	3.25984e-33	3.77022e-21	1.15676e-31	3.4458e-20	
7.89869e+08	10	1.47677e-10	1.71065e-12	3.86788e-08	1.36136e-12	1.03736e-16	6.77476e-22	3.81192e-25	6.15212e-31	3.29688e-24	1.43538e-35	2.44887e-24	3.37111e-31	3.36101e-29	2.41501e-19	1.48819e-22	3.26952e-33	3.78167e-21	1.16019e-31	3.45904e-20	
7.90474e+08	10	1.47677e-10	1.71065e-12	3.87086e-08	1.36345e-12	1.03976e-16	6.79038e-22	3.82073e-25	6.16612e-31	3.30442e-24	1.43895e-35	2.45459e-24	3.37785e-31	3.36796e-29	2.42218e-19	1.49261e-22	3.27923e-33	3.79315e-21	1.16364e-31	3.47232e-20	
7.91078e+08	10	1.47677e-10	1.71065e-12	3.87383e-08	1.36554e-12	1.04215e-16	6.80604e-22	3.82957e-25	6.18014e-31	3.31197e-24	1.44274e-35	2.46035e-24	3.38347e-31	3.37391e-29	2.42937e-19	1.49704e-22	3.28898e-33	3.80466e-21	1.16711e-31	3.48565e-20	
7.91683e+08	10	1.47677e-10	1.71065e-12	3.8768e-08	1.36764e-12	1.04455e-16	6.82171e-22	3.83843e-25	6.19423e-31	3.31955e-24	1.44657e-35	2.4661e-24	3.38881e-31	3.37956e-29	2.43657e-19	1.50148e-22	3.29876e-33	3.81619e-21	1.17058e-31	3.49901e-20	
7.92288e+08	10	1.47677e-10	1.71065e-12	3.87977e-08	1.36974e-12	1.04695e-16	6.83742e-22	3.8473e-25	6.20845e-31	3.32718e-24	1.45027e-35	2.47181e-24	3.3947e-31	3.38563e-29	2.44378e-19	1.50593e-22	3.30855e-33	3.82775e-21	1.17407e-31	3.51241e-20	
7.92893e+08	10	1.47677e-10	1.71065e-12	3.88275e-08	1.37184e-12	1.04936e-16	6.85314e-22	3.85615e-25	6.22286e-31	3.33487e-24	1.45366e-35	2.47747e-24	3.40199e-31	3.39284e-29	2.45101e-19	1.51039e-22	3.31835e-33	3.83933e-21	1.17755e-31	3.52585e-20	
7.93498e+08	10	1.47677e-10	1.71065e-12	3.88572e-08	1.37394e-12	1.05177e-16	6.86889e-22	3.86499e-25	6.23752e-31	3.34265e-24	1.45655e-35	2.48303e-24	3.41151e-31	3.40192e-29	2.45826e-19	1.51486e-22	3.32815e-33	3.85094e-21	1.18102e-31	3.53933e-20	
7.94102e+08	10	1.47677e-10	1.71065e-12	3.88869e-08	1.37604e-12	1.05418e-16	6.88466e-22	3.8738e-25	6.2521e-31	3.35041e-24	1.45902e-35	2.48858e-24	3.42353e-31	3.41334e-29	2.46552e-19	1.51934e-22	3.33793e-33	3.86257e-21	1.18449e-31	3.55286e-20	
7.94707e+08	10	1.47677e-10	1.71065e-12	3.89167e-08	1.37815e-12	1.0566e-16	6.90046e-22	3.88265e-25	6.26635e-31	3.35807e-24	1.46201e-35	2.49429e-24	3.43352e-31	3.42318e-29	2.4728e-19	1.52383e-22	3.34776e-33	3.87423e-21	1.18798e-31	3.56642e-20	
7.95312e+08	10	1.47677e-10	1.71065e-12	3.89464e-08	1.38025e-12	1.05902e-16	6.91628e-22	3.89156e-25	6.28054e-31	3.36572e-24	1.46547e-35	2.50006e-24	3.44115e-31	3.43095e-29	2.4801e-19	1.52833e-22	3.35763e-33	3.88591e-21	1.19149e-31	3.58002e-20	
7.95917e+08	10	1.47677e-10	1.71065e-12	3.89761e-08	1.38236e-12	1.06145e-16	6.93213e-22	3.9005e-25	6.29472e-31	3.37336e-24	1.46923e-35	2.50588e-24	3.44727e-31	3.43736e-29	2.48741e-19	1.53283e-22	3.36755e-33	3.89762e-21	1.19501e-31	3.59367e-20	
7.96522e+08	10	1.47677e-10	1.71065e-12	3.90059e-08	1.38447e-12	1.06388e-16	6.948e-22	3.90947e-25	6.30896e-31	3.38102e-24	1.47311e-35	2.51171e-24	3.45271e-31	3.44314e-29	2.49473e-19	1.53735e-22	3.3775e-33	3.90936e-21	1.19855e-31	3.60736e-20	
7.97126e+08	10	1.47677e-10	1.71065e-12	3.90356e-08	1.38658e-12	1.06631e-16	6.96389e-22	3.91845e-25	6.3233e-31	3.38873e-24	1.47694e-35	2.51752e-24	3.45831e-31	3.449e-29	2.50208e-19	1.54188e-22	3.38746e-33	3.92112e-21	1.20209e-31	3.62109e-20	
7.97731e+08	10	1.47677e-10	1.71065e-12	3.90653e-08	1.3887e-12	1.06874e-16	6.97981e-22	3.92743e-25	6.3378e-31	3.39649e-24	1.48054e-35	2.52328e-24	3.46492e-31	3.45567e-29	2.50943e-19	1.54642e-22	3.39744e-33	3.93291e-21	1.20563e-31	3.63486e-20	
7.98336e+08	10	1.47677e-10	1.71065e-12	3.9095e-08	1.39081e-12	1.07118e-16	6.99575e-22	3.93639e-25	6.35252e-31	3.40432e-24	1.48373e-35	2.52896e-24	3.4734e-31	3.46389e-29	2.51681e-19	1.55097e-22	3.40742e-33	3.94473e-21	1.20918e-31	3.64867e-20	
7.98941e+08	10	1.47677e-10	1.71065e-12	3.91248e-08	1.39293e-12	1.07363e-16	7.01172e-22	3.94533e-25	6.36748e-31	3.41224e-24	1.48634e-35	2.53454e-24	3.48464e-31	3.47446e-29	2.52419e-19	1.55552e-22	3.41739e-33	3.95657e-21	1.21272e-31	3.66252e-20	
7.99546e+08	10	1.47677e-10	1.71065e-12	3.91545e-08	1.39504e-12	1.07607e-16	7.02771e-22	3.95426e-25	6.38196e-31	3.42002e-24	1.48907e-35	2.54027e-24	3.49616e-31	3.48565e-29	2.5316e-19	1.56009e-22	3.42737e-33	3.96843e-21	1.21625e-31	3.67641e-20	
8.0015e+08	10	1.47677e-10	1.71065e-12	3.91842e-08	1.39716e-12	1.07852e-16	7.04372e-22	3.96326e-25	6.39636e-31	3.42776e-24	1.49237e-35	2.54609e-24	3.5049e-31	3.49441e-29	2.53902e-19	1.56467e-22	3.4374e-33	3.98033e-21	1.21982e-31	3.69035e-20	
8.00755e+08	10	1.47677e-10	1.71065e-12	3.9214e-08	1.39928e-12	1.08098e-16	7.05976e-22	3.9723e-25	6.41073e-31	3.43551e-24	1.49606e-35	2.55197e-24	3.51171e-31	3.50146e-29	2.54646e-19	1.56925e-22	3.44748e-33	3.99225e-21	1.2234e-31	3.70433e-20	
8.0136e+08	10	1.47677e-10	1.71065e-12	3.92437e-08	1.40141e-12	1.08344e-16	7.07583e-22	3.98137e-25	6.42511e-31	3.44326e-24	1.49996e-35	2.55787e-24	3.51744e-31	3.50752e-29	2.55391e-19	1.57385e-22	3.4576e-33	4.00419e-21	1.22699e-31	3.71835e-20	
8.01965e+08	10	1.47677e-10	1.71065e-12	3.92734e-08	1.40353e-12	1.0859e-16	7.09191e-22	3.99047e-25	6.43958e-31	3.45104e-24	1.50389e-35	2.56377e-24	3.52293e-31	3.51332e-29	2.56138e-19	1.57846e-22	3.46774e-33	4.01616e-21	1.2306e-31	3.73241e-20	
8.0257e+08	10	1.47677e-10	1.71065e-12	3.93032e-08	1.40566e-12	1.08836e-16	7.10803e-22	3.99956e-25	6.45418e-31	3.45887e-24	1.50767e-35	2.56964e-24	3.52904e-31	3.51961e-29	2.56886e-19	1.58307e-22	3.4779e-33	4.02816e-21	1.23421e-31	3.74651e-20	
8.03174e+08	10	1.47677e-10	1.71065e-12	3.93329e-08	1.40778e-12	1.09083e-16	7.12416e-22	4.00865e-25	6.46899e-31	3.46677e-24	1.51111e-35	2.57543e-24	3.53664e-31	3.52711e-29	2.57636e-19	1.5877e-22	3.48806e-33	4.04018e-21	1.23782e-31	3.76066e-20	
8.03779e+08	10	1.47677e-10	1.71065e-12	3.93626e-08	1.40991e-12	1.09331e-16	7.14032e-22	4.01772e-25	6.48404e-31	3.47475e-24	1.51405e-35	2.58113e-24	3.54658e-31	3.53657e-29	2.58388e-19	1.59233e-22	3.49822e-33	4.05223e-21	1.24142e-31	3.77484e-20	
8.04384e+08	10	1.47677e-10	1.71065e-12	3.93923e-08	1.41204e-12	1.09578e-16	7.15651e-22	4.02676e-25	6.49896e-31	3.48271e-24	1.51659e-35	2.58684e-24	3.55894e-31	3.54834e-29	2.59141e-19	1.59698e-22	3.50836e-33	4.06431e-21	1.24502e-31	3.78907e-20	
8.04989e+08	10	1.47677e-10	1.71065e-12	3.94221e-08	1.41418e-12	1.09826e-16	7.17272e-22	4.03584e-25	6.51358e-31	3.49057e-24	1.51969e-35	2.5927e-24	3.569e-31	3.55827e-29	2.59896e-19	1.60164e-22	3.51856e-33	4.07641e-21	1.24864e-31	3.80335e-20	
8.05594e+08	10	1.47677e-10	1.71065e-12	3.94518e-08	1.41631e-12	1.10075e-16	7.18895e-22	4.04498e-25	6.52814e-31	3.49841e-24	1.52326e-35	2.59863e-24	3.57671e-31	3.56613e-29	2.60653e-19	1.6063e-22	3.5288e-33	4.08854e-21	1.25228e-31	3.81766e-20	
8.06198e+08	10	1.47677e-10	1.71065e-12	3.94815e-08	1.41844e-12	1.10324e-16	7.20521e-22	4.05416e-25	6.54269e-31	3.50625e-24	1.52713e-35	2.6046e-24	3.58292e-31	3.57264e-29	2.61411e-19	1.61098e-22	3.53908e-33	4.10069e-21	1.25593e-31	3.83202e-20	
8.06803e+08	10	1.47677e-10	1.71065e-12	3.95113e-08	1.42058e-12	1.10573e-16	7.2215e-22	4.06336e-25	6.5573e-31	3.51412e-24	1.53112e-35	2.61058e-24	3.58848e-31	3.57855e-29	2.62171e-19	1.61566e-22	3.5494e-33	4.11287e-21	1.2596e-31	3.84642e-20	
8.07408e+08	10	1.47677e-10	1.71065e-12	3.9541e-08	1.42272e-12	1.10822e-16	7.2378e-22	4.07257e-25	6.57202e-31	3.52202e-24	1.53504e-35	2.61654e-24	3.59427e-31	3.5846e-29	2.62932e-19	1.62036e-22	3.55973e-33	4.12508e-21	1.26327e-31	3.86086e-20	
8.08013e+08	10	1.47677e-10	1.71065e-12	3.95707e-08	1.42486e-12	1.11072e-16	7.25414e-22	4.08179e-25	6.58691e-31	3.52999e-24	1.53871e-35	2.62244e-24	3.60115e-31	3.59153e-29	2.63695e-19	1.62506e-22	3.57008e-33	4.13732e-21	1.26695e-31	3.87535e-20	
8.08618e+08	10	1.47677e-10	1.71065e-12	3.96004e-08	1.427e-12	1.11323e-16	7.27049e-22	4.09098e-25	6.60203e-31	3.53803e-24	1.54195e-35	2.62826e-24	3.61e-31	3.60009e-29	2.64459e-19	1.62978e-22	3.58043e-33	4.14958e-21	1.27062e-31	3.88988e-20	
8.09222e+08	10	1.47677e-10	1.71065e-12	3.96302e-08	1.42914e-12	1.11573e-16	7.28687e-22	4.10014e-25	6.61736e-31	3.54615e-24	1.54459e-35	2.63399e-24	3.62176e-31	3.61115e-29	2.65225e-19	1.6345e-22	3.59076e-33	4.16187e-21	1.27429e-31	3.90445e-20	
8.09827e+08	10	1.47677e-10	1.71065e-12	3.96599e-08	1.43129e-12	1.11824e-16	7.30328e-22	4.10932e-25	6.63221e-31	3.55412e-24	1.54744e-35	2.63988e-24	3.63336e-31	3.62244e-29	2.65993e-19	1.63924e-22	3.60111e-33	4.17418e-21	1.27796e-31	3.91906e-20	
8.10432e+08	10	1.47677e-10	1.71065e-12	3.96896e-08	1.43344e-12	1.12076e-16	7.31971e-22	4.11855e-25	6.64697e-31	3.56207e-24	1.55086e-35	2.64586e-24	3.64217e-31	3.63129e-29	2.66763e-19	1.64398e-22	3.61151e-33	4.18652e-21	1.28165e-31	3.93372e-20	
8.11037e+08	10	1.47677e-10	1.71065e-12	3.97194e-08	1.43558e-12	1.12328e-16	7.33617e-22	4.12783e-25	6.66171e-31	3.57001e-24	1.55466e-35	2.65189e-24	3.64906e-31	3.63843e-29	2.67534e-19	1.64874e-22	3.62197e-33	4.19889e-21	1.28537e-31	3.94842e-20	
8.11642e+08	10	1.47677e-10	1.71065e-12	3.97491e-08	1.43773e-12	1.1258e-16	7.35265e-22	4.13714e-25	6.67647e-31	3.57796e-24	1.55867e-35	2.65794e-24	3.65489e-31	3.64461e-29	2.68306e-19	1.65351e-22	3.63246e-33	4.21128e-21	1.28909e-31	3.96317e-20	
8.12246e+08	10	1.47677e-10	1.71065e-12	3.97788e-08	1.43989e-12	1.12832e-16	7.36915e-22	4.14646e-25	6.69132e-31	3.58595e-24	1.56269e-35	2.66399e-24	3.66054e-31	3.65057e-29	2.69081e-19	1.65828e-22	3.64297e-33	4.2237e-21	1.29283e-31	3.97796e-20	
8.12851e+08	10	1.47677e-10	1.71065e-12	3.98086e-08	1.44204e-12	1.13085e-16	7.38568e-22	4.1558e-25	6.70631e-31	3.59398e-24	1.56655e-35	2.67e-24	3.66688e-31	3.65708e-29	2.69857e-19	1.66307e-22	3.6535e-33	4.23615e-21	1.29657e-31	3.99279e-20	
8.13456e+08	10	1.47677e-10	1.71065e-12	3.98383e-08	1.44419e-12	1.13339e-16	7.40223e-22	4.16512e-25	6.72151e-31	3.60209e-24	1.57006e-35	2.67594e-24	3.6748e-31	3.66488e-29	2.70634e-19	1.66786e-22	3.66403e-33	4.24863e-21	1.30032e-31	4.00766e-20	
8.14061e+08	10	1.47677e-10	1.71065e-12	3.9868e-08	1.44635e-12	1.13592e-16	7.41881e-22	4.17442e-25	6.73697e-31	3.61029e-24	1.57303e-35	2.68178e-24	3.68519e-31	3.67474e-29	2.71413e-19	1.67267e-22	3.67456e-33	4.26113e-21	1.30405e-31	4.02258e-20	
8.14666e+08	10	1.47677e-10	1.71065e-12	3.98977e-08	1.44851e-12	1.13846e-16	7.43541e-22	4.18369e-25	6.75224e-31	3.61843e-24	1.57565e-35	2.68765e-24	3.69786e-31	3.68683e-29	2.72194e-19	1.67749e-22	3.68508e-33	4.27366e-21	1.30778e-31	4.03754e-20	
8.1527e+08	10	1.47677e-10	1.71065e-12	3.99275e-08	1.45067e-12	1.14101e-16	7.45204e-22	4.19301e-25	6.76723e-31	3.62649e-24	1.57887e-35	2.69366e-24	3.708e-31	3.69686e-29	2.72977e-19	1.68231e-22	3.69564e-33	4.28621e-21	1.31153e-31	4.05255e-20	
8.15875e+08	10	1.47677e-10	1.71065e-12	3.99572e-08	1.45283e-12	1.14356e-16	7.46869e-22	4.20238e-25	6.78216e-31	3.63454e-24	1.58256e-35	2.69975e-24	3.71578e-31	3.7048e-29	2.73761e-19	1.68715e-22	3.70626e-33	4.29879e-21	1.3153e-31	4.0676e-20	
8.1648e+08	10	1.47677e-10	1.71065e-12	3.99869e-08	1.45499e-12	1.14611e-16	7.48537e-22	4.2118e-25	6.79709e-31	3.64258e-24	1.58654e-35	2.70587e-24	3.72207e-31	3.71142e-29	2.74547e-19	1.69199e-22	3.71693e-33	4.3114e-21	1.31909e-31	4.0827e-20	
8.17085e+08	10	1.47677e-10	1.71065e-12	4.00167e-08	1.45715e-12	1.14866e-16	7.50207e-22	4.22124e-25	6.81208e-31	3.65065e-24	1.59063e-35	2.71201e-24	3.72777e-31	3.71747e-29	2.75334e-19	1.69685e-22	3.72762e-33	4.32404e-21	1.32289e-31	4.09784e-20	
