time	238U	234Th	234Pa	234U	230Th	226Ra	222Rn	218Po	218At	214Pb	218Rn	214Bi	214Po	210Tl	210Pb	210Bi	206Hg	210Po	206Tl	206Pb	
1.05114e+09	156512	153944	153711	14.239	0.00213213	1.00038e-05	9.80607e-06	9.59323e-06	1.91604e-09	9.36306e-06	1.88828e-12	9.31853e-06	9.17232e-06	1.91689e-09	1.90064e-06	1.89577e-06	3.56971e-14	1.77221e-06	2.49487e-12	0	
1.05175e+09	156512	153944	153711	14.2472	0.00213459	1.00211e-05	9.82304e-06	9.60987e-06	1.91931e-09	9.37913e-06	1.89185e-12	9.33489e-06	9.18559e-06	1.91978e-09	1.90483e-06	1.89995e-06	3.57759e-14	1.77619e-06	2.50038e-12	0	
1.05235e+09	156512	153944	153711	14.2554	0.00213706	1.00384e-05	9.84004e-06	9.62656e-06	1.92259e-09	9.39522e-06	1.89561e-12	9.3513e-06	9.19686e-06	1.92228e-09	1.90903e-06	1.90413e-06	3.58549e-14	1.78016e-06	2.50591e-12	0	
1.05296e+09	156512	153944	153711	14.2637	0.00213952	1.00558e-05	9.85705e-06	9.64327e-06	1.92588e-09	9.41137e-06	1.89937e-12	9.36769e-06	9.20782e-06	1.92471e-09	1.91323e-06	1.90833e-06	3.59341e-14	1.78415e-06	2.51145e-12	0	
1.05356e+09	156512	153944	153711	14.2719	0.00214199	1.00731e-05	9.87408e-06	9.65999e-06	1.92921e-09	9.42761e-06	1.90298e-12	9.38397e-06	9.22017e-06	1.92736e-09	1.91744e-06	1.91253e-06	3.60133e-14	1.78814e-06	2.517e-12	0	
1.05417e+09	156512	153944	153711	14.2801	0.00214445	1.00905e-05	9.89113e-06	9.67668e-06	1.93258e-09	9.444e-06	1.90625e-12	9.40004e-06	9.23562e-06	1.93055e-09	1.92165e-06	1.91674e-06	3.60926e-14	1.79214e-06	2.52254e-12	0	
1.05477e+09	156512	153944	153711	14.2883	0.00214692	1.01079e-05	9.9082e-06	9.69333e-06	1.936e-09	9.46057e-06	1.90901e-12	9.41583e-06	9.2559e-06	1.93458e-09	1.92588e-06	1.92095e-06	3.61717e-14	1.79615e-06	2.52807e-12	0	
1.05538e+09	156512	153944	153711	14.2965	0.00214939	1.01253e-05	9.92529e-06	9.70992e-06	1.93938e-09	9.47701e-06	1.91147e-12	9.43173e-06	9.28039e-06	1.93948e-09	1.9301e-06	1.92517e-06	3.62507e-14	1.80016e-06	2.53359e-12	0	
1.05598e+09	156512	153944	153711	14.3047	0.00215186	1.01428e-05	9.9424e-06	9.7266e-06	1.9427e-09	9.49328e-06	1.9145e-12	9.448e-06	9.29985e-06	1.94352e-09	1.93434e-06	1.9294e-06	3.63301e-14	1.80418e-06	2.53913e-12	0	
1.05659e+09	156512	153944	153711	14.313	0.00215433	1.01603e-05	9.95952e-06	9.74336e-06	1.946e-09	9.50951e-06	1.91796e-12	9.46446e-06	9.31479e-06	1.94672e-09	1.93858e-06	1.93363e-06	3.64098e-14	1.80821e-06	2.54471e-12	0	
1.05719e+09	156512	153944	153711	14.3212	0.00215681	1.01777e-05	9.97667e-06	9.7602e-06	1.94931e-09	9.52574e-06	1.92168e-12	9.48102e-06	9.3269e-06	1.94939e-09	1.94283e-06	1.93788e-06	3.64898e-14	1.81224e-06	2.55031e-12	0	
1.0578e+09	156512	153944	153711	14.3294	0.00215928	1.01953e-05	9.99384e-06	9.77707e-06	1.95262e-09	9.54201e-06	1.92551e-12	9.49759e-06	9.3379e-06	1.95184e-09	1.94709e-06	1.94212e-06	3.657e-14	1.81628e-06	2.55592e-12	0	
1.0584e+09	156512	153944	153711	14.3376	0.00216176	1.02128e-05	1.0011e-05	9.79395e-06	1.95596e-09	9.55837e-06	1.92925e-12	9.51409e-06	9.3495e-06	1.95437e-09	1.95135e-06	1.94638e-06	3.66503e-14	1.82032e-06	2.56154e-12	0	
1.059e+09	156512	153944	153711	14.3458	0.00216424	1.02303e-05	1.00282e-05	9.81082e-06	1.95934e-09	9.57485e-06	1.93273e-12	9.53043e-06	9.36342e-06	1.9573e-09	1.95562e-06	1.95064e-06	3.67306e-14	1.82437e-06	2.56716e-12	0	
1.05961e+09	156512	153944	153711	14.354	0.00216672	1.02479e-05	1.00455e-05	9.82765e-06	1.96277e-09	9.59148e-06	1.93578e-12	9.54652e-06	9.3814e-06	1.96093e-09	1.9599e-06	1.95491e-06	3.68108e-14	1.82843e-06	2.57277e-12	0	
1.06021e+09	156512	153944	153711	14.3623	0.0021692	1.02655e-05	1.00627e-05	9.84441e-06	1.96624e-09	9.60823e-06	1.93827e-12	9.56239e-06	9.40519e-06	1.96563e-09	1.96418e-06	1.95918e-06	3.68909e-14	1.8325e-06	2.57836e-12	0	
1.06082e+09	156512	153944	153711	14.3705	0.00217168	1.02831e-05	1.008e-05	9.86121e-06	1.9696e-09	9.62469e-06	1.94105e-12	9.57871e-06	9.42756e-06	1.97021e-09	1.96847e-06	1.96347e-06	3.69712e-14	1.83657e-06	2.58397e-12	0	
1.06142e+09	156512	153944	153711	14.3787	0.00217417	1.03007e-05	1.00973e-05	9.8781e-06	1.97294e-09	9.64109e-06	1.94436e-12	9.59525e-06	9.44456e-06	1.97379e-09	1.97277e-06	1.96775e-06	3.70518e-14	1.84064e-06	2.58961e-12	0	
1.06203e+09	156512	153944	153711	14.3869	0.00217665	1.03184e-05	1.01146e-05	9.89507e-06	1.97627e-09	9.65747e-06	1.94802e-12	9.61193e-06	9.45791e-06	1.9767e-09	1.97707e-06	1.97205e-06	3.71328e-14	1.84473e-06	2.59527e-12	0	
1.06263e+09	156512	153944	153711	14.3951	0.00217914	1.0336e-05	1.01319e-05	9.91209e-06	1.97961e-09	9.67388e-06	1.95186e-12	9.62867e-06	9.46933e-06	1.97924e-09	1.98138e-06	1.97635e-06	3.7214e-14	1.84882e-06	2.60095e-12	0	
1.06324e+09	156512	153944	153711	14.4033	0.00218163	1.03537e-05	1.01492e-05	9.92913e-06	1.98297e-09	9.69035e-06	1.95569e-12	9.64537e-06	9.48054e-06	1.98172e-09	1.9857e-06	1.98066e-06	3.72953e-14	1.85292e-06	2.60665e-12	0	
1.06384e+09	156512	153944	153711	14.4116	0.00218411	1.03714e-05	1.01666e-05	9.94617e-06	1.98636e-09	9.70692e-06	1.95935e-12	9.66195e-06	9.49328e-06	1.98445e-09	1.99003e-06	1.98498e-06	3.73767e-14	1.85702e-06	2.61234e-12	0	
1.06445e+09	156512	153944	153711	14.4198	0.00218661	1.03891e-05	1.0184e-05	9.96319e-06	1.9898e-09	9.72364e-06	1.96266e-12	9.67833e-06	9.50931e-06	1.98774e-09	1.99436e-06	1.9893e-06	3.74581e-14	1.86113e-06	2.61803e-12	0	
1.06505e+09	156512	153944	153711	14.428	0.0021891	1.04069e-05	1.02014e-05	9.98016e-06	1.9933e-09	9.74054e-06	1.96543e-12	9.6944e-06	9.53036e-06	1.99192e-09	1.99869e-06	1.99363e-06	3.75394e-14	1.86525e-06	2.62372e-12	0	
1.06566e+09	156512	153944	153711	14.4362	0.00219159	1.04247e-05	1.02188e-05	9.99707e-06	1.99674e-09	9.75728e-06	1.96797e-12	9.71065e-06	9.55524e-06	1.99692e-09	2.00304e-06	1.99797e-06	3.76205e-14	1.86937e-06	2.62938e-12	0	
1.06626e+09	156512	153944	153711	14.4444	0.00219409	1.04424e-05	1.02363e-05	1.00141e-05	2.00012e-09	9.77387e-06	1.97108e-12	9.72726e-06	9.57473e-06	2.00097e-09	2.00739e-06	2.00231e-06	3.77021e-14	1.8735e-06	2.63508e-12	0	
1.06687e+09	156512	153944	153711	14.4526	0.00219658	1.04603e-05	1.02537e-05	1.00312e-05	2.00348e-09	9.79041e-06	1.97463e-12	9.74405e-06	9.58972e-06	2.00419e-09	2.01175e-06	2.00666e-06	3.7784e-14	1.87764e-06	2.64081e-12	0	
1.06747e+09	156512	153944	153711	14.4608	0.00219908	1.04781e-05	1.02712e-05	1.00483e-05	2.00685e-09	9.80696e-06	1.97845e-12	9.76093e-06	9.60194e-06	2.00689e-09	2.01612e-06	2.01102e-06	3.78662e-14	1.88179e-06	2.64656e-12	0	
1.06808e+09	156512	153944	153711	14.4691	0.00220158	1.04959e-05	1.02887e-05	1.00655e-05	2.01023e-09	9.82355e-06	1.98234e-12	9.77782e-06	9.61314e-06	2.00938e-09	2.02049e-06	2.01538e-06	3.79486e-14	1.88594e-06	2.65233e-12	0	
1.06868e+09	156512	153944	153711	14.4773	0.00220408	1.05138e-05	1.03062e-05	1.00828e-05	2.01364e-09	9.84023e-06	1.98614e-12	9.79463e-06	9.62506e-06	2.01197e-09	2.02487e-06	2.01975e-06	3.8031e-14	1.89009e-06	2.6581e-12	0	
1.06929e+09	156512	153944	153711	14.4855	0.00220658	1.05317e-05	1.03238e-05	1.01e-05	2.01709e-09	9.85704e-06	1.98967e-12	9.81128e-06	9.63947e-06	2.015e-09	2.02925e-06	2.02413e-06	3.81135e-14	1.89426e-06	2.66387e-12	0	
1.06989e+09	156512	153944	153711	14.4937	0.00220909	1.05496e-05	1.03413e-05	1.01171e-05	2.02059e-09	9.87401e-06	1.99275e-12	9.82766e-06	9.65813e-06	2.01876e-09	2.03365e-06	2.02851e-06	3.81959e-14	1.89843e-06	2.66964e-12	0	
1.0705e+09	156512	153944	153711	14.5019	0.00221159	1.05675e-05	1.03589e-05	1.01342e-05	2.02412e-09	9.89107e-06	1.99527e-12	9.84386e-06	9.68269e-06	2.02361e-09	2.03805e-06	2.03291e-06	3.82782e-14	1.9026e-06	2.67538e-12	0	
1.0711e+09	156512	153944	153711	14.5101	0.0022141	1.05855e-05	1.03765e-05	1.01513e-05	2.02754e-09	9.90784e-06	1.99814e-12	9.86051e-06	9.70508e-06	2.0282e-09	2.04245e-06	2.0373e-06	3.83607e-14	1.90679e-06	2.68114e-12	0	
1.07171e+09	156512	153944	153711	14.5184	0.00221661	1.06034e-05	1.03942e-05	1.01685e-05	2.03095e-09	9.92456e-06	2.00155e-12	9.87738e-06	9.72212e-06	2.03181e-09	2.04687e-06	2.04171e-06	3.84435e-14	1.91098e-06	2.68693e-12	0	
1.07231e+09	156512	153944	153711	14.5266	0.00221912	1.06214e-05	1.04118e-05	1.01859e-05	2.03434e-09	9.94126e-06	2.00529e-12	9.8944e-06	9.73555e-06	2.03474e-09	2.05129e-06	2.04612e-06	3.85267e-14	1.91518e-06	2.69275e-12	0	
1.07292e+09	156512	153944	153711	14.5348	0.00222163	1.06394e-05	1.04295e-05	1.02032e-05	2.03775e-09	9.95799e-06	2.00921e-12	9.91146e-06	9.74712e-06	2.03731e-09	2.05571e-06	2.05054e-06	3.86101e-14	1.91938e-06	2.69859e-12	0	
1.07352e+09	156512	153944	153711	14.543	0.00222414	1.06575e-05	1.04471e-05	1.02206e-05	2.04118e-09	9.97478e-06	2.01311e-12	9.92848e-06	9.75859e-06	2.03985e-09	2.06015e-06	2.05497e-06	3.86936e-14	1.92359e-06	2.70444e-12	0	
1.07412e+09	156512	153944	153711	14.5512	0.00222665	1.06755e-05	1.04648e-05	1.02379e-05	2.04464e-09	9.99169e-06	2.01683e-12	9.94537e-06	9.77175e-06	2.04266e-09	2.06459e-06	2.0594e-06	3.87772e-14	1.92781e-06	2.71029e-12	0	
1.07473e+09	156512	153944	153711	14.5594	0.00222917	1.06936e-05	1.04826e-05	1.02553e-05	2.04815e-09	1.00087e-05	2.02017e-12	9.96205e-06	9.78836e-06	2.04606e-09	2.06904e-06	2.06384e-06	3.88608e-14	1.93203e-06	2.71613e-12	0	
1.07533e+09	156512	153944	153711	14.5677	0.00223169	1.07117e-05	1.05003e-05	1.02726e-05	2.05172e-09	1.0026e-05	2.02295e-12	9.97841e-06	9.81022e-06	2.05039e-09	2.07349e-06	2.06829e-06	3.89442e-14	1.93626e-06	2.72196e-12	0	
1.07594e+09	156512	153944	153711	14.5759	0.0022342	1.07298e-05	1.05181e-05	1.02898e-05	2.05521e-09	1.0043e-05	2.02557e-12	9.99501e-06	9.83543e-06	2.05547e-09	2.07796e-06	2.07274e-06	3.90276e-14	1.9405e-06	2.72779e-12	0	
1.07654e+09	156512	153944	153711	14.5841	0.00223672	1.07479e-05	1.05359e-05	1.03072e-05	2.05865e-09	1.00599e-05	2.02877e-12	1.0012e-05	9.85494e-06	2.05953e-09	2.08243e-06	2.0772e-06	3.91114e-14	1.94474e-06	2.73364e-12	0	
1.07715e+09	156512	153944	153711	14.5923	0.00223924	1.07661e-05	1.05537e-05	1.03246e-05	2.06209e-09	1.00768e-05	2.03242e-12	1.00291e-05	9.86998e-06	2.06277e-09	2.0869e-06	2.08167e-06	3.91955e-14	1.949e-06	2.73953e-12	0	
1.07775e+09	156512	153944	153711	14.6005	0.00224177	1.07843e-05	1.05715e-05	1.03421e-05	2.06552e-09	1.00937e-05	2.03631e-12	1.00463e-05	9.88232e-06	2.0655e-09	2.09139e-06	2.08614e-06	3.92799e-14	1.95325e-06	2.74543e-12	0	
1.07836e+09	156512	153944	153711	14.6087	0.00224429	1.08025e-05	1.05893e-05	1.03596e-05	2.06897e-09	1.01106e-05	2.04028e-12	1.00635e-05	9.89372e-06	2.06803e-09	2.09588e-06	2.09063e-06	3.93645e-14	1.95752e-06	2.75135e-12	0	
1.07896e+09	156512	153944	153711	14.617	0.00224682	1.08207e-05	1.06072e-05	1.03772e-05	2.07244e-09	1.01276e-05	2.04415e-12	1.00806e-05	9.90599e-06	2.0707e-09	2.10037e-06	2.09511e-06	3.94492e-14	1.96179e-06	2.75728e-12	0	
1.07957e+09	156512	153944	153711	14.6252	0.00224934	1.08389e-05	1.06251e-05	1.03947e-05	2.07596e-09	1.01447e-05	2.04772e-12	1.00976e-05	9.9209e-06	2.07382e-09	2.10488e-06	2.09961e-06	3.95339e-14	1.96607e-06	2.76321e-12	0	
1.08017e+09	156512	153944	153711	14.6334	0.00225187	1.08572e-05	1.0643e-05	1.04122e-05	2.07953e-09	1.0162e-05	2.05082e-12	1.01143e-05	9.94027e-06	2.07771e-09	2.10939e-06	2.10411e-06	3.96185e-14	1.97035e-06	2.76913e-12	0	
1.08078e+09	156512	153944	153711	14.6416	0.0022544	1.08754e-05	1.06609e-05	1.04296e-05	2.08312e-09	1.01794e-05	2.05337e-12	1.01308e-05	9.96555e-06	2.08272e-09	2.11391e-06	2.10862e-06	3.9703e-14	1.97464e-06	2.77502e-12	0	
1.08138e+09	156512	153944	153711	14.6498	0.00225693	1.08937e-05	1.06788e-05	1.04471e-05	2.08661e-09	1.01965e-05	2.05634e-12	1.01478e-05	9.98797e-06	2.08733e-09	2.11843e-06	2.11314e-06	3.97877e-14	1.97894e-06	2.78094e-12	0	
1.08199e+09	156512	153944	153711	14.658	0.00225946	1.0912e-05	1.06968e-05	1.04646e-05	2.09008e-09	1.02135e-05	2.05984e-12	1.0165e-05	1.0005e-05	2.09094e-09	2.12296e-06	2.11766e-06	3.98728e-14	1.98325e-06	2.78689e-12	0	
1.08259e+09	156512	153944	153711	14.6663	0.002262	1.09304e-05	1.07148e-05	1.04823e-05	2.09354e-09	1.02305e-05	2.06368e-12	1.01823e-05	1.00186e-05	2.0939e-09	2.1275e-06	2.12219e-06	3.99582e-14	1.98756e-06	2.79287e-12	0	
1.0832e+09	156512	153944	153711	14.6745	0.00226453	1.09487e-05	1.07328e-05	1.05e-05	2.09701e-09	1.02476e-05	2.06767e-12	1.01997e-05	1.00303e-05	2.09651e-09	2.13205e-06	2.12673e-06	4.00438e-14	1.99188e-06	2.79886e-12	0	
1.0838e+09	156512	153944	153711	14.6827	0.00226707	1.09671e-05	1.07508e-05	1.05177e-05	2.10051e-09	1.02647e-05	2.07165e-12	1.02171e-05	1.0042e-05	2.0991e-09	2.1366e-06	2.13128e-06	4.01296e-14	1.9962e-06	2.80486e-12	0	
1.08441e+09	156512	153944	153711	14.6909	0.00226961	1.09855e-05	1.07689e-05	1.05354e-05	2.10404e-09	1.0282e-05	2.07541e-12	1.02343e-05	1.00556e-05	2.10199e-09	2.14116e-06	2.13583e-06	4.02154e-14	2.00054e-06	2.81087e-12	0	
1.08501e+09	156512	153944	153711	14.6991	0.00227214	1.10039e-05	1.07869e-05	1.0553e-05	2.10762e-09	1.02994e-05	2.07878e-12	1.02512e-05	1.00728e-05	2.10552e-09	2.14573e-06	2.14039e-06	4.03012e-14	2.00488e-06	2.81687e-12	0	
1.08562e+09	156512	153944	153711	14.7073	0.00227469	1.10224e-05	1.0805e-05	1.05707e-05	2.11126e-09	1.03169e-05	2.08158e-12	1.02679e-05	1.00955e-05	2.11e-09	2.15031e-06	2.14495e-06	4.03869e-14	2.00922e-06	2.82286e-12	0	
1.08622e+09	156512	153944	153711	14.7155	0.00227723	1.10408e-05	1.08231e-05	1.05882e-05	2.11481e-09	1.03343e-05	2.08428e-12	1.02849e-05	1.0121e-05	2.11515e-09	2.15489e-06	2.14953e-06	4.04725e-14	2.01357e-06	2.82884e-12	0	
1.08683e+09	156512	153944	153711	14.7238	0.00227977	1.10593e-05	1.08412e-05	1.06059e-05	2.11832e-09	1.03515e-05	2.08758e-12	1.03021e-05	1.01405e-05	2.11923e-09	2.15948e-06	2.15411e-06	4.05585e-14	2.01793e-06	2.83485e-12	0	
1.08743e+09	156512	153944	153711	14.732	0.00228232	1.10778e-05	1.08594e-05	1.06237e-05	2.12182e-09	1.03687e-05	2.09132e-12	1.03196e-05	1.01556e-05	2.12248e-09	2.16407e-06	2.15869e-06	4.06449e-14	2.0223e-06	2.84089e-12	0	
1.08804e+09	156512	153944	153711	14.7402	0.00228486	1.10963e-05	1.08775e-05	1.06415e-05	2.12532e-09	1.03859e-05	2.0953e-12	1.03372e-05	1.01681e-05	2.12524e-09	2.16868e-06	2.16329e-06	4.07316e-14	2.02667e-06	2.84696e-12	0	
1.08864e+09	156512	153944	153711	14.7484	0.00228741	1.11149e-05	1.08957e-05	1.06594e-05	2.12883e-09	1.04031e-05	2.09934e-12	1.03547e-05	1.01797e-05	2.12782e-09	2.17329e-06	2.16789e-06	4.08185e-14	2.03106e-06	2.85304e-12	0	
1.08924e+09	156512	153944	153711	14.7566	0.00228996	1.11334e-05	1.09139e-05	1.06773e-05	2.13238e-09	1.04205e-05	2.10327e-12	1.03721e-05	1.01923e-05	2.13056e-09	2.1779e-06	2.1725e-06	4.09054e-14	2.03544e-06	2.85912e-12	0	
1.08985e+09	156512	153944	153711	14.7648	0.00229251	1.1152e-05	1.09322e-05	1.06951e-05	2.13597e-09	1.04379e-05	2.10688e-12	1.03894e-05	1.02078e-05	2.13378e-09	2.18253e-06	2.17711e-06	4.09923e-14	2.03984e-06	2.86521e-12	0	
1.09045e+09	156512	153944	153711	14.7731	0.00229506	1.11706e-05	1.09504e-05	1.07129e-05	2.13961e-09	1.04556e-05	2.11e-12	1.04064e-05	1.02279e-05	2.13781e-09	2.18716e-06	2.18174e-06	4.10792e-14	2.04424e-06	2.87128e-12	0	
1.09106e+09	156512	153944	153711	14.7813	0.00229762	1.11893e-05	1.09687e-05	1.07307e-05	2.14326e-09	1.04733e-05	2.1126e-12	1.04232e-05	1.02538e-05	2.14296e-09	2.1918e-06	2.18637e-06	4.11659e-14	2.04865e-06	2.87734e-12	0	
1.09166e+09	156512	153944	153711	14.7895	0.00230017	1.12079e-05	1.09869e-05	1.07485e-05	2.14681e-09	1.04907e-05	2.11567e-12	1.04406e-05	1.02763e-05	2.14758e-09	2.19644e-06	2.191e-06	4.12529e-14	2.05306e-06	2.88341e-12	0	
1.09227e+09	156512	153944	153711	14.7977	0.00230273	1.12266e-05	1.10053e-05	1.07664e-05	2.15035e-09	1.0508e-05	2.11926e-12	1.04581e-05	1.02934e-05	2.15121e-09	2.2011e-06	2.19565e-06	4.13403e-14	2.05748e-06	2.88952e-12	0	
1.09287e+09	156512	153944	153711	14.8059	0.00230528	1.12453e-05	1.10236e-05	1.07844e-05	2.15388e-09	1.05254e-05	2.12318e-12	1.04758e-05	1.0307e-05	2.15419e-09	2.20576e-06	2.2003e-06	4.14279e-14	2.06191e-06	2.89566e-12	0	
1.09348e+09	156512	153944	153711	14.8141	0.00230784	1.1264e-05	1.10419e-05	1.08024e-05	2.15741e-09	1.05428e-05	2.12726e-12	1.04935e-05	1.03189e-05	2.15684e-09	2.21043e-06	2.20496e-06	4.15159e-14	2.06635e-06	2.90181e-12	0	
1.09408e+09	156512	153944	153711	14.8224	0.0023104	1.12827e-05	1.10603e-05	1.08204e-05	2.16098e-09	1.05602e-05	2.1313e-12	1.05112e-05	1.03309e-05	2.15949e-09	2.2151e-06	2.20962e-06	4.16039e-14	2.07079e-06	2.90797e-12	0	
1.09469e+09	156512	153944	153711	14.8306	0.00231297	1.13014e-05	1.10787e-05	1.08385e-05	2.16458e-09	1.05778e-05	2.13511e-12	1.05287e-05	1.03449e-05	2.16247e-09	2.21978e-06	2.2143e-06	4.1692e-14	2.07524e-06	2.91414e-12	0	
1.09529e+09	156512	153944	153711	14.8388	0.00231553	1.13202e-05	1.10971e-05	1.08565e-05	2.16823e-09	1.05955e-05	2.13852e-12	1.0546e-05	1.03628e-05	2.16611e-09	2.22447e-06	2.21898e-06	4.178e-14	2.0797e-06	2.9203e-12	0	
1.0959e+09	156512	153944	153711	14.847	0.00231809	1.1339e-05	1.11155e-05	1.08744e-05	2.17194e-09	1.06135e-05	2.14132e-12	1.05629e-05	1.03863e-05	2.17075e-09	2.22917e-06	2.22366e-06	4.1868e-14	2.08416e-06	2.92644e-12	0	
1.0965e+09	156512	153944	153711	14.8552	0.00232066	1.13578e-05	1.1134e-05	1.08923e-05	2.17555e-09	1.06311e-05	2.14411e-12	1.05803e-05	1.0412e-05	2.17596e-09	2.23387e-06	2.22836e-06	4.19559e-14	2.08863e-06	2.93258e-12	0	
1.09711e+09	156512	153944	153711	14.8634	0.00232323	1.13766e-05	1.11524e-05	1.09104e-05	2.17913e-09	1.06486e-05	2.14751e-12	1.05979e-05	1.04316e-05	2.18006e-09	2.23858e-06	2.23306e-06	4.20442e-14	2.09311e-06	2.93875e-12	0	
1.09771e+09	156512	153944	153711	14.8717	0.0023258	1.13955e-05	1.11709e-05	1.09285e-05	2.18269e-09	1.06661e-05	2.15134e-12	1.06157e-05	1.04467e-05	2.18333e-09	2.2433e-06	2.23777e-06	4.21329e-14	2.09759e-06	2.94496e-12	0	
1.09832e+09	156512	153944	153711	14.8799	0.00232837	1.14144e-05	1.11894e-05	1.09467e-05	2.18626e-09	1.06837e-05	2.15541e-12	1.06336e-05	1.04593e-05	2.18612e-09	2.24802e-06	2.24248e-06	4.22219e-14	2.10208e-06	2.95118e-12	0	
1.09892e+09	156512	153944	153711	14.8881	0.00233094	1.14333e-05	1.1208e-05	1.09649e-05	2.18984e-09	1.07012e-05	2.15953e-12	1.06514e-05	1.04712e-05	2.18875e-09	2.25275e-06	2.24721e-06	4.2311e-14	2.10658e-06	2.95742e-12	0	
1.09953e+09	156512	153944	153711	14.8963	0.00233351	1.14522e-05	1.12265e-05	1.09831e-05	2.19345e-09	1.07189e-05	2.16351e-12	1.06692e-05	1.04842e-05	2.19156e-09	2.25749e-06	2.25194e-06	4.24002e-14	2.11108e-06	2.96367e-12	0	
1.10013e+09	156512	153944	153711	14.9045	0.00233609	1.14711e-05	1.12451e-05	1.10013e-05	2.19711e-09	1.07367e-05	2.16716e-12	1.06868e-05	1.05001e-05	2.19488e-09	2.26224e-06	2.25668e-06	4.24895e-14	2.1156e-06	2.96991e-12	0	
1.10074e+09	156512	153944	153711	14.9127	0.00233866	1.14901e-05	1.12637e-05	1.10194e-05	2.20083e-09	1.07547e-05	2.1703e-12	1.0704e-05	1.0521e-05	2.19906e-09	2.26699e-06	2.26142e-06	4.25786e-14	2.12012e-06	2.97615e-12	0	
1.10134e+09	156512	153944	153711	14.921	0.00234124	1.1509e-05	1.12823e-05	1.10375e-05	2.20454e-09	1.07727e-05	2.17295e-12	1.07213e-05	1.05476e-05	2.20435e-09	2.27175e-06	2.26617e-06	4.26676e-14	2.12464e-06	2.98236e-12	0	
1.10195e+09	156512	153944	153711	14.9292	0.00234382	1.1528e-05	1.13009e-05	1.10556e-05	2.20816e-09	1.07905e-05	2.17612e-12	1.07389e-05	1.057e-05	2.20897e-09	2.27652e-06	2.27093e-06	4.27569e-14	2.12918e-06	2.9886e-12	0	
1.10255e+09	156512	153944	153711	14.9374	0.0023464	1.15471e-05	1.13196e-05	1.10739e-05	2.21176e-09	1.08082e-05	2.1798e-12	1.07568e-05	1.05872e-05	2.21262e-09	2.2813e-06	2.2757e-06	4.28466e-14	2.13372e-06	2.99487e-12	0	
1.10316e+09	156512	153944	153711	14.9456	0.00234898	1.15661e-05	1.13382e-05	1.10922e-05	2.21536e-09	1.08258e-05	2.18382e-12	1.07748e-05	1.06009e-05	2.21562e-09	2.28608e-06	2.28047e-06	4.29366e-14	2.13826e-06	3.00117e-12	0	
1.10376e+09	156512	153944	153711	14.9538	0.00235157	1.15852e-05	1.13569e-05	1.11106e-05	2.21896e-09	1.08435e-05	2.18798e-12	1.07929e-05	1.06129e-05	2.21831e-09	2.29087e-06	2.28525e-06	4.30268e-14	2.14282e-06	3.00748e-12	0	
1.10436e+09	156512	153944	153711	14.962	0.00235415	1.16043e-05	1.13757e-05	1.1129e-05	2.22259e-09	1.08613e-05	2.19208e-12	1.08109e-05	1.06253e-05	2.22102e-09	2.29567e-06	2.29004e-06	4.31171e-14	2.14738e-06	3.01381e-12	0	
1.10497e+09	156512	153944	153711	14.9702	0.00235674	1.16234e-05	1.13944e-05	1.11473e-05	2.22627e-09	1.08792e-05	2.19595e-12	1.08287e-05	1.06398e-05	2.22409e-09	2.30047e-06	2.29484e-06	4.32075e-14	2.15195e-06	3.02013e-12	0	
1.10557e+09	156512	153944	153711	14.9785	0.00235932	1.16425e-05	1.14131e-05	1.11657e-05	2.22999e-09	1.08973e-05	2.19938e-12	1.08463e-05	1.06583e-05	2.22786e-09	2.30528e-06	2.29964e-06	4.32979e-14	2.15652e-06	3.02645e-12	0	
1.10618e+09	156512	153944	153711	14.9867	0.00236191	1.16616e-05	1.14319e-05	1.1184e-05	2.23378e-09	1.09156e-05	2.2022e-12	1.08636e-05	1.06827e-05	2.23268e-09	2.3101e-06	2.30445e-06	4.33881e-14	2.16111e-06	3.03276e-12	0	
1.10678e+09	156512	153944	153711	14.9949	0.0023645	1.16808e-05	1.14507e-05	1.12022e-05	2.23744e-09	1.09335e-05	2.20508e-12	1.08813e-05	1.07085e-05	2.23793e-09	2.31493e-06	2.30927e-06	4.34783e-14	2.16569e-06	3.03906e-12	0	
1.10739e+09	156512	153944	153711	15.0031	0.0023671	1.17e-05	1.14695e-05	1.12206e-05	2.24108e-09	1.09514e-05	2.20858e-12	1.08992e-05	1.07281e-05	2.24203e-09	2.31976e-06	2.31409e-06	4.3569e-14	2.17029e-06	3.04539e-12	0	
1.10799e+09	156512	153944	153711	15.0113	0.00236969	1.17192e-05	1.14884e-05	1.12391e-05	2.24471e-09	1.09692e-05	2.21251e-12	1.09174e-05	1.07433e-05	2.24533e-09	2.32461e-06	2.31892e-06	4.366e-14	2.1749e-06	3.05176e-12	0	
1.1086e+09	156512	153944	153711	15.0195	0.00237228	1.17384e-05	1.15072e-05	1.12576e-05	2.24835e-09	1.09871e-05	2.21666e-12	1.09356e-05	1.0756e-05	2.24815e-09	2.32945e-06	2.32376e-06	4.37513e-14	2.17951e-06	3.05815e-12	0	
1.1092e+09	156512	153944	153711	15.0278	0.00237488	1.17577e-05	1.15261e-05	1.12761e-05	2.252e-09	1.1005e-05	2.22085e-12	1.09538e-05	1.07681e-05	2.25083e-09	2.33431e-06	2.32861e-06	4.38428e-14	2.18412e-06	3.06455e-12	0	
